"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"1",6.11263622688743,3.71916764953085,3,-0.0994316493114852,-0.409845260670211,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"4",6.87732293376683,2.28291060135344,1,-0.833028612865054,-1.48860147785775,6.0622,0,0.458,0,396.9,222,2.18,54.2,36.2
"5",6.87247259073987,2.47655793443078,2,-1.03464482287696,-0.393253204058437,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"13",6.56647409602453,3.43582346797293,3,0.134478715726996,-0.115660687663247,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"14",5.72997993323476,3.54642453697549,5,0.0264009701820979,1.02833361030511,4.4619,0,0.538,0,380.02,307,8.14,84.5,18.2
"35",6.19147389898407,3.20385705905894,4,-0.611907487206477,-0.20823932100193,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9
"37",6.21703677166194,3.12220135259359,2,-0.230905362375562,-0.0414505490079936,3.9342,0,0.499,0,396.9,279,5.96,41.5,21
"38",7.0734145611041,2.08479263947881,8,0.156543811179378,0.98389316120127,3.8473,0,0.499,0,393.43,279,5.96,30.2,24.7
"73",5.75220721332627,3.25096509625933,4,-0.515631615840394,-0.608677911035094,5.2873,0,0.413,0,377.17,305,10.81,6.2,23.4
"79",6.45688444266735,2.25917142588581,2,0.189818158523911,1.75422410173157,4.5026,0,0.437,0,396.06,398,12.83,36.6,20.3
"82",6.90020851397872,2.24679290689312,5,-0.822552158237747,0.512193761940142,5.4007,25,0.426,0,396.9,281,4.86,32.2,24.8
"87",5.44380515009568,3.69834933491629,1,-1.34094678907779,0.523153156029974,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
"91",5.81282530067671,2.62281694471979,1,-0.49842923534665,-0.0456007120837773,3.0921,0,0.489,0,393.55,270,3.41,73.9,22
"98",8.13349578666258,1.51464779152737,3,-0.627930303893213,-0.941869029049793,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"99",6.5502756214417,3.01181502408767,1,-1.0197080470282,-0.833564219051253,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2
"101",6.12570238158524,2.96467540787652,13,0.48256599693851,-0.800483923770917,2.8561,0,0.52,0,395.58,384,8.56,71.3,26.5
"110",6.55621318794213,3.08482043474688,7,-0.321808206530288,-0.159582715771058,2.7778,0,0.52,0,393.49,384,8.56,54.4,21.7
"111",6.44359854064362,3.31332350975402,6,0.266846615178024,-0.136683059592784,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
"114",6.16869046058844,3.98757234384705,20,0.497364807885962,2.06075966694073,2.2565,0,0.547,0,388.74,432,10.01,84.2,18.5
"120",6.35755206414645,3.26318409450437,1,-1.46090023210677,0.812196425714889,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
"121",5.74127151118839,4.47172933956437,4,-0.324217599561277,-0.748966605445503,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
"131",6.31612061189416,4.81632689346748,2,0.173969395658853,0.166091627459242,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"133",6.25075653190498,3.56299413248995,5,-0.918943631631039,0.522691960684064,2.4699,0,0.624,0,388.69,437,21.89,95.4,18.4
"138",5.16418908387698,5.38361235246575,2,0.361137065640025,0.574625530643416,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"144",5.31133168294057,5.08145741079522,6,0.317226634530231,-0.650929488391437,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"146",5.85686096569249,4.683256611949,15,1.67555065542291,-0.964359664166755,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"153",6.7946812487292,3.60563114099528,8,0.785366778378273,-0.820235429108457,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"157",8.15895411003639,2.05181065881774,11,0.254002988375167,0.629816860029684,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"158",6.48727318551594,3.57443145407157,3,0.273870415988679,-0.437492112927575,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"159",5.91849810612712,5.04715915428935,11,0.367044769076773,-1.67684130758546,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"164",6.16909784339889,3.93456958424363,10,-0.0181100722102252,0.132906521711764,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"165",6.36406540930865,4.14871138120104,10,0.302823466524954,-1.37836691504501,2.2834,0,0.605,0,240.16,403,19.58,93,25
"167",6.46882959829596,3.892678818328,5,0.36371803736982,0.268097847996496,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
"168",6.94701372685286,3.50097945359042,9,-0.290359839063175,0.573282982421224,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"170",6.0802415524156,3.63482386584422,11,0.443957593656738,-0.836367446115823,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"177",6.31680851612245,2.85801438006125,4,-0.0671901818037314,0.490227016622391,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
"182",6.7708948909415,2.97405089678119,1,-0.37745060609517,-1.49991954232004,2.7006,0,0.488,0,394.12,193,2.46,92.2,37.9
"186",9.2039704514222,1.32110875835832,1,-0.6318445891295,-2.40659649463753,3.1992,0,0.488,0,392.63,193,2.46,53.6,50
"206",6.79090036390964,2.46924893742132,1,-1.20974459429109,-0.355858250619092,4.3549,0,0.489,0,394.87,277,10.59,52.5,24.4
"207",6.19209944268891,3.92712702379048,8,0.157543973418437,-0.463063698726805,4.3549,0,0.489,0,389.43,277,10.59,72.7,22.5
"214",5.88098376648756,2.65353582276496,3,-0.274772652948992,-0.843902433624864,3.5875,0,0.489,0,348.93,277,10.59,9.8,23.7
"221",6.08572900366641,3.30907287922714,6,0.263576976148228,-0.810709134573527,3.048,0,0.507,1,395.24,307,6.2,91.3,21.7
"223",7.08597573654547,2.53599552484721,2,-0.62609392232935,0.902403707590896,3.2721,0,0.507,0,396.9,307,6.2,80.8,30.1
"226",7.59981955031097,2.4380334617943,9,-0.210141345081909,-0.0959006428797659,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
"231",6.74359117282037,2.8619331862594,10,-0.173243591026604,-0.354870447908996,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7
"232",7.62832833823319,2.30193284854503,4,-0.755257128414853,-1.33579204951656,3.8384,0,0.507,0,385.91,307,6.2,73.3,41.7
"309",5.76621878523765,3.49506520637646,3,-0.257329301639072,-0.549311443682872,3.1025,0,0.544,0,396.24,304,9.9,76.7,20.3
"314",6.67970582687244,3.56586049943175,7,-0.0645997833258284,-0.437036961283755,3.6023,0,0.544,0,395.69,304,9.9,87.3,23.8
"316",5.6816445121911,3.74320375050964,2,-0.380790421399781,1.02788031882049,3.9986,0,0.544,0,390.7,304,9.9,83.2,17.8
"318",6.0335871684558,3.54393043603178,4,-0.538231721772407,-0.637151533298975,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
"320",5.72584315760672,3.02609829974214,2,-0.32420423863184,-0.21345615806447,4.5404,0,0.493,0,396.9,287,7.38,52.3,23.8
"321",6.1218213876191,3.22180053651192,10,-0.431591372545792,-0.19212035446453,4.5404,0,0.493,0,396.9,287,7.38,54.3,23.1
"324",5.98945084581998,3.08673165697147,1,-0.645130421506006,-0.884649239141474,4.7211,0,0.493,0,396.9,287,7.38,40.1,25
"325",6.23689109952715,2.80688654078099,1,-0.901704869006562,-0.361866336418825,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"327",6.12717212486594,3.55668654505766,7,0.136638014164916,-0.17189220017244,5.4159,0,0.493,0,396.9,287,7.38,43.7,22.2
"335",6.47473170289858,1.82321261939667,2,-1.48689807186641,0.421529006861048,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1
"336",5.79092182620079,2.87353250830815,6,0.497556831232744,-0.293725675648141,5.2311,0,0.515,0,396.9,224,5.19,46.3,19.5
"338",6.04731778406848,3.06190993039372,9,0.0236630095924015,-1.07366472614042,4.8122,0,0.515,0,396.14,224,5.19,37.3,20.6
"339",5.78188980682601,3.42409167479927,6,-0.0812818096047582,-0.611025801751203,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
"346",6.32073456682117,2.41379914952671,8,-0.583092514909711,1.58846973996512,8.0136,0,0.442,0,364.61,352,4.39,52.3,17.2
"371",8.45476317541756,2.5634854010638,19,0.494844333455359,-0.642574158886096,1.1691,0,0.631,0,366.15,666,18.1,100,50
"382",5.36955008148514,4.81254604645427,24,1.17774534900804,0.936673716339567,1.5804,0,0.7,0,396.9,666,18.1,100,11.3
"383",5.25304248549913,4.48168021725144,15,1.1853929115701,1.58103249412309,1.5331,0,0.7,0,396.9,666,18.1,100,12.3
"385",5.55293118927518,4.69888159360947,23,1.27527983475152,2.33012955191802,1.4261,0,0.7,0,396.9,666,18.1,98.1,7.2
"387",5.11798313262942,4.70153519277395,24,1.37353341509581,0.934537312311077,1.5184,0,0.7,0,396.9,666,18.1,89.5,7.4
"407",6.98525360002102,3.23491545543117,14,0.0750813510923857,0.0865436963218208,1.2852,0,0.659,0,332.09,666,18.1,100,27.9
"436",5.75395892804836,3.75199997035637,21,1.7589842601274,0.67339934486568,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6
"442",5.78029412397869,4.67153921146471,20,0.961504991090695,0.798537878495925,2.0048,0,0.74,0,395.69,666,18.1,100,18.4
"450",6.21567954959606,5.20470624821583,24,1.79239833844441,0.342483349031792,2.3236,0,0.713,0,0.32,666,18.1,92.6,13.4
"456",6.07810695760568,3.69853563127211,21,1.08627922743602,0.0176662983337057,2.5806,0,0.713,0,10.48,666,18.1,87.9,12.7
"466",6.60616739712756,3.96325526798901,24,1.74985251858135,0.000190070023352216,2.8715,0,0.655,0,22.01,666,18.1,84.7,19
"468",6.86542430314785,2.99527706165682,13,0.434589433337585,0.193349758620928,2.9084,0,0.58,0,368.74,666,18.1,71,19.1
"486",6.28645022073462,3.60830038702254,20,1.50575379242252,1.57216342535823,3.5459,0,0.583,0,392.68,666,18.1,79.8,19.1
"493",6.04119157808636,3.27960285116382,5,-0.410001170294509,-1.55795244843959,2.3817,0,0.585,0,396.9,391,9.69,54,21.8
"500",5.59987705049731,4.10037177886734,10,0.553654972505983,-0.434884893501559,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
"505",5.3087867707166,4.50673637206366,1,-0.634084618690172,0.0661747024277186,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"257",8.55240760976405,1.20281309170031,8,-0.735956462515101,-1.88714317572526,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"261",8.42173553382114,1.8449634161585,10,0.448842777470787,-1.88714317572526,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"266",6.57378900109612,2.89266550423509,15,0.688145070807912,-1.88714317572526,2.1329,20,0.647,0,384.07,264,3.97,84.6,30.7
"152",5.29697312816869,4.33606891338965,10,1.19106719615876,-1.54701457236491,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"155",5.41718781311464,4.16148476506676,9,1.06024272650735,-1.54701457236491,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"162",8.58325028874694,2.62458148451146,6,0.325482628423969,-1.54701457236491,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"281",7.1636928166059,1.8755351060042,1,-0.737023850318347,-1.4986288445605,5.2447,20,0.4429,0,392.23,216,3.33,37.2,35.4
"282",8.18430585572965,1.70222655284501,3,-1.01700296036004,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46
"176",5.87934044659032,2.83112124238277,13,-0.207800815312501,-0.997706535589136,3.5549,0,0.51,0,393.23,296,4.05,47.2,23.2
"330",5.51013610417565,2.92404080092857,18,-0.484346729331765,-0.89012178462863,5.8736,0,0.46,0,368.57,430,3.24,32.2,19.8
"220",6.60326610235191,3.82542720538246,1,-0.772475672038036,-0.695829524768667,2.8617,0,0.507,1,391.7,307,6.2,88.5,26.7
"236",6.405714126282,3.13137663326367,5,-0.0878906444241373,-0.695829524768667,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1
"90",5.66007797463975,3.15698115459715,8,-0.510187640529386,-0.525818250464659,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"44",6.14083893842278,3.29447563990978,1,-2.09302027154769,-0.481155986929274,5.7209,0,0.448,0,389.39,233,6.91,40,21.2
"93",6.0821170409317,2.46693072138654,5,-0.772888704395686,-0.341710340923556,3.6659,28,0.464,0,396.33,270,15.04,28.9,25
"212",6.19534411667703,3.49426816583515,1,-0.745812523628779,-0.142360813351939,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4
"269",5.47025126886995,2.74859179001141,3,-0.630447563269279,-0.142360813351939,3.9175,20,0.464,1,391.34,223,6.96,61.5,20.7
"271",5.88523183189915,2.47214829485015,2,-0.782815664580378,-0.142360813351939,4.429,20,0.464,0,396.9,223,6.96,16.3,25.2
"3",7.21584304223455,1.71227173159408,3,-1.07352915673892,-0.0899986875399935,6.0622,0,0.458,0,394.63,222,2.18,45.8,33.4
"74",6.17917689906436,2.34630414992561,10,-0.598205855390935,-0.0899986875399935,4.2515,0,0.437,0,394.92,398,12.83,6,24.1
"494",6.68637894793938,2.43759480855019,5,-0.0554870354567283,0.187985637785564,2.3817,0,0.585,0,396.9,391,9.69,42.6,24.5
"322",6.1435946914022,2.59358353693362,6,-0.732227739828662,0.431102979977672,4.7211,0,0.493,0,396.9,287,7.38,49.9,20.4
"489",5.14648350464906,5.22766730535046,22,0.62547700970735,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7
"358",6.86838397839516,3.90825671908764,24,1.21238484382284,0.833916637360556,2.7227,0,0.77,1,395.43,666,18.1,83.4,22.7
"462",6.05950443902675,4.0974666427243,21,0.944072773123304,0.833916637360556,2.7344,0,0.713,0,396.9,666,18.1,83,19.5
"483",6.09891764277672,3.40848988544753,18,1.01377170846753,0.833916637360556,4.0983,0,0.532,0,392.92,666,18.1,40.3,21.8
"129",5.43600540244953,4.09176932274028,16,1.10444905415104,1.62150192036674,1.9799,0,0.624,0,396.9,437,21.89,94.7,14.3
"178",5.92682198988064,3.06242944121491,5,-0.901950800107175,-0.997706535589136,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"122",6.55609495177809,3.56412578799284,1,-0.727178322130495,0.130160746119299,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"124",5.66110421354997,4.07347212021872,1,-0.69761900641397,0.130160746119299,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"276",6.54526997065175,1.82149285060889,2,-0.666307715424616,-0.61251795246359,4.7872,40,0.447,1,389.25,254,6.41,49,33.2
"218",6.49029024935556,3.46822892779652,1,-0.637807772096303,-1.06591919064377,2.8893,0,0.55,1,396.9,276,13.89,93.8,21.5
"492",6.81969364170722,4.07043553147644,14,-0.634909866974509,0.763410225319547,2.1099,0,0.609,0,396.9,711,27.74,83.5,20.1
"219",6.61481167747879,3.07573375048442,1,-0.621654892418502,-1.06591919064377,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
"117",5.75832283259042,3.89910483109816,10,-0.480533584256675,-0.525818250464659,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"106",5.99313940981503,3.83112610977217,7,-0.417569635481245,1.368618600426,2.211,0,0.52,0,395.67,384,8.56,91.9,19.5
"499",6.16692766636997,2.93448916766041,13,-0.398617088725536,0.187985637785564,2.3999,0,0.585,0,395.77,391,9.69,73.5,17.5
"109",6.29658602466096,3.16579611167741,8,-0.204489505821609,1.368618600426,2.5451,0,0.52,0,391.23,384,8.56,91.2,19.4
"228",7.47441754742599,1.1786605802249,10,-0.144608221590729,-0.695829524768667,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
"136",6.01528421988201,4.68901747899926,10,-0.106515801661242,1.62150192036674,1.9669,0,0.624,0,378.25,437,21.89,93.5,17.4
"227",6.31949923273577,3.07836133187147,10,0.0110182073652438,-0.695829524768667,3.2157,0,0.504,0,372.08,307,6.2,79.9,31.6
"135",6.35456921961178,4.48182618021342,6,0.153383531835531,1.62150192036674,2.1107,0,0.624,0,394.67,437,21.89,98.2,18.1
"132",6.4863743550025,3.82197333119229,7,0.179614936911932,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23
"19",5.44048597250627,3.9122539879424,8,0.27542816205318,1.45124616523898,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"24",5.45510996719741,3.80783535699686,10,0.290653449577162,1.45124616523898,4.3996,0,0.538,0,394.33,307,8.14,94.1,15.6
"134",6.27134428448549,4.36845887172795,9,0.410466167700012,1.62150192036674,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
"160",6.90868281124745,4.0850081678456,11,0.529503294178113,-1.54701457236491,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"154",5.35922745313371,4.3014059198659,17,0.575785257963076,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
"151",5.4185384621579,4.55901203095255,10,0.600747024227409,-1.54701457236491,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"150",6.1366765330274,4.43690636629731,6,0.645327177961844,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"166",8.65240277914427,2.43167432661859,17,0.729292703033167,-1.54701457236491,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"148",5.95876976404495,4.69121969933388,7,0.792863414071633,-1.54701457236491,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"147",5.28273499501814,5.13109401670648,11,0.799703646891987,-1.54701457236491,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"156",5.78714868766676,4.3820533216547,10,0.8135320278524,-1.54701457236491,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"149",5.67004978932261,3.75867124993534,17,0.86066884267518,-1.54701457236491,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"465",6.17755353312344,3.45110655695335,22,0.922144908828823,0.833916637360556,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"471",6.99858125930391,2.78647840568682,22,1.02376557792443,0.833916637360556,3.0993,0,0.532,0,395.33,666,18.1,90.7,19.6
"363",6.15267705920307,3.96670823132875,24,1.04215131493884,0.833916637360556,1.9047,0,0.77,1,353.04,666,18.1,89,16.8
"470",6.16175825905676,4.05613198496682,19,1.05429836981599,0.833916637360556,3.0334,0,0.58,0,396.9,666,18.1,84,19.9
"467",6.34643150203284,3.40308941647504,17,1.06119035413388,0.833916637360556,2.5403,0,0.584,0,331.29,666,18.1,94.5,19.1
"360",6.96575221497119,3.31460210475237,24,1.07215547032633,0.833916637360556,2.5182,0,0.77,0,374.56,666,18.1,88,25
"455",6.17040052146143,4.37709038999704,24,1.09072282411952,0.833916637360556,2.4358,0,0.713,0,50.92,666,18.1,86.5,14.1
"391",6.67093796806393,3.8976962759108,24,1.13470779086938,0.833916637360556,2.1678,0,0.7,0,378.38,666,18.1,82.5,23.2
"396",5.71588906608007,4.28207002894013,17,1.17684560946746,0.833916637360556,1.6768,0,0.693,0,396.9,666,18.1,96,12.5
"390",5.42989308114929,4.59237740579527,24,1.24549561341797,0.833916637360556,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
"423",6.08141141438013,4.36272523378312,24,1.25055301381156,0.833916637360556,2.0218,0,0.614,0,2.52,666,18.1,85.1,13.4
"428",5.52657478188407,4.51309101271396,24,1.26816847460051,0.833916637360556,1.9356,0,0.679,0,96.73,666,18.1,78.1,11
"397",5.85534210357761,4.25283045112729,19,1.28439763532348,0.833916637360556,1.6334,0,0.693,0,393.1,666,18.1,98.9,8.5
"372",9.10465923968291,1.64641399694969,24,1.31422930153939,0.833916637360556,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
"356",6.5099286556178,3.75827517099354,24,1.34727713931694,0.833916637360556,2.1222,0,0.77,1,377.73,666,18.1,97.4,17.8
"429",5.4348304926296,4.69592710665226,20,1.36271093781534,0.833916637360556,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5
"454",6.70321622129545,4.71748739731386,24,1.37006710054033,0.833916637360556,2.4961,0,0.713,0,6.68,666,18.1,94.1,14.9
"402",5.82538313553671,4.44608587953113,24,1.37347451519496,0.833916637360556,1.639,0,0.693,0,376.11,666,18.1,100,12.1
"447",5.53020986277708,4.06796027122308,23,1.38684298317176,0.833916637360556,2.198,0,0.74,0,388.52,666,18.1,96.6,12.6
