"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"15",5.82030553524574,3.23318153315616,11,0.0803392619796217,1.6947588629544,4.4986,0,0.538,0,395.62,307,8.14,56.5,19.9
"19",5.90492971912874,3.73873814664239,10,0.136051447037787,-0.726655387640717,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"36",5.06829321761733,4.07895953488025,4,0.0516635549642722,-0.665660306777499,3.3779,0,0.499,0,377.56,279,5.96,61.4,20
"77",5.51780770326023,3.21165239159579,11,-0.0582373220659784,0.790905186317819,4.0905,0,0.437,0,386.96,398,12.83,45.8,20.8
"86",6.07450326200024,2.96461709048102,9,-0.423200947678914,0.458923794281835,4.4272,0,0.449,0,395.99,247,4.49,45.1,22.5
"89",6.82696335247949,2.85076909675552,4,-0.850969979100654,-0.375300727671842,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"90",6.22055034125802,2.85691873445095,1,-0.619341153048643,-0.778031148137867,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"91",6.38687046337875,3.31421722086336,8,-0.683702125576015,-0.143391631537907,3.0921,0,0.489,0,393.55,270,3.41,73.9,22
"95",6.03636822214528,2.41870465191186,1,-0.50845349045818,0.0946248880267254,3.4952,0,0.445,0,357.98,276,2.89,57.8,28.4
"97",6.85486971547214,2.14873025225313,9,-0.375887087653144,0.514042920405443,3.4952,0,0.445,0,396.9,276,2.89,76,38.7
"98",7.66210494606931,1.34477255190503,7,-0.408557187080733,-1.8025762409424,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"102",5.60748875917985,4.63284510740797,18,1.16278110094516,0.169365551703433,2.7147,0,0.52,0,70.8,384,8.56,85.4,18.6
"112",5.51465093563258,3.96279929890685,4,0.210948879472345,0.522069009955773,2.3534,0,0.547,0,394.95,432,10.01,92.9,18.8
"114",6.25415593967913,3.38743602991866,12,0.101681667977758,0.714848622854064,2.2565,0,0.547,0,388.74,432,10.01,84.2,18.5
"115",6.53257585394064,3.55211311726262,6,-0.505113637683997,-0.244869663893173,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3
"116",6.35244181044143,3.87522017689824,12,-0.319041881045686,0.0911569321665957,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"123",6.05274478885697,3.45208376128268,1,-0.218349093026096,0.525286846871381,1.9444,0,0.581,0,370.31,188,25.65,97,17.3
"124",5.82810915855278,3.91074855988031,1,-0.865507940521816,0.392202311175048,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"142",5.50721998648001,4.98151792281448,18,2.01735717876267,0.199602051042625,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"143",6.24101009087009,3.97053699559807,8,0.943087773225351,-0.609280296703934,1.4118,0,0.871,0,396.9,403,19.58,100,15.6
"145",4.9606742914443,5.34226833496096,9,1.20118199030098,0.648036435185526,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
"146",6.54418970483968,4.53965883483782,18,1.24903950612726,-0.058998649055378,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"147",6.26142158952698,4.45922536584166,20,1.06815717388111,-0.566445964844107,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"148",5.53637409848813,5.21864977985113,9,1.05366166494163,-0.571225201435325,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"150",6.47033063262295,3.34815275647833,11,0.214117226891508,-0.27224973113776,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"153",5.87454697678111,5.39369214105149,16,1.02706447647982,-0.294304608858038,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"158",6.42162132572698,4.09566728519225,8,0.158121101161432,-0.264328589176797,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"159",6.37877345579586,4.09558890601398,20,0.966150345419381,1.01842512379226,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"162",8.1333490692629,2.38083057299764,14,0.226347045339767,0.215987761500152,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"163",7.72881671744616,2.62197558007492,19,-0.0948176561370337,-0.714439720998713,2.162,0,0.605,1,388.45,403,19.58,93.9,50
"166",8.29135027845922,1.75840836438147,5,-0.41052221088933,-0.112584601373843,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"169",6.71594520932335,3.71460884178826,8,0.162843386926207,1.63430576516653,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"171",5.82616742975589,4.05438365277249,8,-0.0384522928554321,0.373601809260684,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1
"172",6.6746473519195,3.25948687915628,7,0.132254564667904,1.13250425235593,2.5961,0,0.51,0,396.9,296,4.05,88.5,23.1
"174",5.79550778193409,3.50275432916375,7,-0.0356658398412211,-0.314439479690224,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"176",6.01752826300834,3.09084820699307,1,-0.8021775045111,-0.712996934451411,3.5549,0,0.51,0,393.23,296,4.05,47.2,23.2
"178",6.89112410784405,2.35027553193508,7,-0.364700346112777,-1.27311758604766,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"179",7.21357122696155,2.66348453946075,2,-0.798740950700413,-0.726873593011784,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2
"180",7.27731321824574,2.33657962429789,1,-0.623320241408348,0.549617429784012,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8
"182",7.17530524642157,2.51408965494141,1,-1.02762575402208,-0.790639047197871,2.7006,0,0.488,0,394.12,193,2.46,92.2,37.9
"215",5.6313819496427,3.39863147893406,1,-0.481012132859311,-0.305950681515242,3.9454,0,0.489,0,393.63,277,10.59,42.4,25
"218",6.32712613822515,3.44250000604912,9,-0.313695637263721,0.256105218293387,2.8893,0,0.55,1,396.9,276,13.89,93.8,21.5
"222",6.74762898294386,3.64788828017338,16,-0.216017011287639,-1.18381853682534,3.2721,0,0.507,1,390.39,307,6.2,77.7,27.5
"223",6.41791816869602,2.70193822335191,1,-0.946829069627707,-0.217748241929972,3.2721,0,0.507,0,396.9,307,6.2,80.8,30.1
"225",7.18222615464833,2.17574814536568,7,-0.753778650228003,-0.490130578645488,2.8944,0,0.504,0,382,307,6.2,83,50
"226",6.69125505393834,2.8754882379919,4,0.0153069374204714,0.301399177688683,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
"229",6.47566507804938,2.07752544318138,3,-0.438671680326562,0.168622854380863,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"230",5.7855699565677,2.95193737087964,7,-0.162126312043878,-0.057643778072235,3.6715,0,0.504,0,378.35,307,6.2,68.1,24.3
"231",6.26941411517719,3.05424067520967,13,-0.161828971639566,-0.726778056554625,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7
"233",7.98062732082223,1.99812728830208,9,-0.389063785764388,-0.948507040049172,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
"235",5.96220967467446,4.05218878226931,11,0.640298353909407,-0.274195573897467,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
"236",6.12236574511051,3.07888520728819,8,-0.267494835104888,0.759332992448835,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1
"237",6.50743560781008,2.30332120357307,9,-0.161644083373042,-0.209268076967909,4.148,0,0.507,0,390.07,307,6.2,71.6,31.5
"257",7.35134218050201,2.21983378956302,1,-0.250799396937656,-1.14235814626138,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"295",6.74939629206017,2.46782817098203,1,-0.730313827897888,0.60842284086158,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
"308",5.84092722119911,3.51300761591764,10,-0.405387245463657,0.929728450601854,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
"316",6.15268336857208,3.95070986807439,3,-0.483387220047935,1.21612476822772,3.9986,0,0.544,0,390.7,304,9.9,83.2,17.8
"317",5.06468354328915,3.2209338301749,1,-0.375933053000144,0.472477892614804,4.0317,0,0.544,0,396.9,304,9.9,71.7,19.8
"318",6.44125572053166,3.11119155480299,8,0.463941453206276,-0.413730887236508,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
"323",6.56271129810577,2.73427775715809,2,-0.685127990190102,-0.343204083810958,4.7211,0,0.493,0,391.13,287,7.38,74.3,18.5
"324",5.89159492948518,3.47298889373859,5,-0.591001825544558,-1.20060479859923,4.7211,0,0.493,0,396.9,287,7.38,40.1,25
"325",6.56364199780587,1.84956724858673,4,-0.881526987550927,0.259173818489089,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"327",6.3195638451582,2.9826191965842,7,-0.586316197115913,0.235139459563397,5.4159,0,0.493,0,396.9,287,7.38,43.7,22.2
"328",5.72581726877974,3.38487828116935,14,0.0265751029590599,0.117294082079796,5.2146,0,0.46,0,382.44,430,3.24,25.8,19.3
"336",5.87727116195743,3.68645555679512,2,-0.194744219477965,-0.612232145294154,5.2311,0,0.515,0,396.9,224,5.19,46.3,19.5
"339",5.82398982079809,2.91364367594825,4,-0.3109691000577,0.633098990829559,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
"384",5.52810020708043,4.58505242351333,24,1.29147134266735,1.63841773244997,1.4395,0,0.7,0,285.83,666,18.1,91.2,8.8
"410",5.5652939742681,5.20049624603055,20,1.17940264514423,1.06284094287104,1.413,0,0.597,0,2.6,666,18.1,100,15
"424",5.50779866737854,5.26014226796813,20,1.00636474473332,-0.613788584570796,2.0635,0,0.584,0,3.65,666,18.1,70.6,11.7
"432",5.67615867480305,4.81284639052081,24,1.84895325299077,0.229443736359629,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1
"438",5.30298785940213,5.29162800204046,22,1.49180399485304,-0.173160677576734,1.8206,0,0.74,0,68.95,666,18.1,87.9,8.4
"447",6.1751976921019,3.98446160383771,14,0.774794511591742,-0.171794550527841,2.198,0,0.74,0,388.52,666,18.1,96.6,12.6
"452",5.55674016459115,4.61175546638466,20,1.00619494791536,-0.14886380058865,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"469",5.75495363102801,3.20254615813846,24,1.57505888086834,0.582533836726193,2.8237,0,0.58,0,396.9,666,18.1,56.7,20.1
"470",7.46017603174982,3.01203288159549,24,1.4529129363731,1.92252697502815,3.0334,0,0.58,0,396.9,666,18.1,84,19.9
"497",6.34270105706401,2.97663744313205,10,0.55276101335003,0.792534773555963,2.8927,0,0.585,0,396.9,391,9.69,70.6,18.3
"500",5.94811984462605,3.71750472180678,9,0.393033122551975,-0.850173538455274,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
"501",6.10597006314196,3.8062012852542,6,-0.191172596696442,-0.51331694014075,2.4786,0,0.573,0,391.99,273,11.93,69.1,22.4
"261",7.92223401049778,2.6640268717181,10,0.767165424810686,-1.88714317572526,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"264",6.30166354702454,2.98750471638434,6,0.371426829378073,-1.88714317572526,1.9301,20,0.647,0,387.89,264,3.97,91.6,36.5
"266",7.10913854834658,2.86945012549107,11,0.118537372566928,-1.88714317572526,2.1329,20,0.647,0,384.07,264,3.97,84.6,30.7
"152",6.42284766738604,4.50545958259618,9,0.593775170626914,-1.54701457236491,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"154",5.77723297984857,4.78477536193975,7,0.0883715856323569,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
"156",6.18457538339526,4.70307441937919,9,0.620223107510397,-1.54701457236491,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"160",6.46131633319828,3.87183658166875,13,1.13154264435401,-1.54701457236491,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"161",7.67806510975726,2.76604974285037,12,0.610516678395709,-1.54701457236491,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"168",5.62507468684838,4.10489180190133,11,0.752186816336438,-1.54701457236491,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"216",6.47866786150343,3.08234954811645,1,-1.07735031264726,-1.06591919064377,3.1121,0,0.55,1,392.8,276,13.89,56,23.3
"173",5.91272631373093,3.56466202527876,2,-1.15023214381673,-0.997706535589136,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
"234",6.42627696901845,2.8487115598579,5,-0.79065468368155,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"113",6.45991826709241,3.53498481569629,9,0.0895918677051939,-0.525818250464659,2.548,0,0.547,0,396.9,432,10.01,95.4,18.7
"44",5.88448780983679,2.80272643168235,1,-1.52735712756172,-0.481155986929274,5.7209,0,0.448,0,389.39,233,6.91,40,21.2
"64",7.42327007013178,2.47980661390109,2,-0.944634907975958,-0.142360813351939,9.2229,17.5,0.4161,0,393.24,216,1.38,59.5,33
"207",5.8440958486815,3.68148796920806,6,-0.536358849649583,-0.142360813351939,4.3549,0,0.489,0,389.43,277,10.59,72.7,22.5
