"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"2",7.20427196948275,2.37917780741476,3,-0.459579991703384,-0.320642880199174,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
"4",7.33244727340371,1.77845796442368,1,-1.61856483845218,-1.91395757657245,6.0622,0,0.458,0,396.9,222,2.18,54.2,36.2
"16",6.06593703888982,2.40942792587896,4,-0.365237260767449,-0.606480548977429,4.4986,0,0.538,0,386.85,307,8.14,29.3,23.1
"26",6.005975850969,4.94163142683622,3,-0.376960575169844,0.231962821111637,4.682,0,0.538,0,376.88,307,8.14,90.3,16.6
"28",5.98479136737622,3.71692328070735,15,0.70533502459321,0.465609879611798,4.4547,0,0.538,0,387.94,307,8.14,94.4,18.4
"30",5.50268548037705,4.26668152744124,5,0.205210295628949,-1.08175842695191,4.233,0,0.538,0,360.17,307,8.14,94.1,12.7
"38",6.64161225839755,2.5564414934039,1,-0.70497822162961,0.685159841874385,3.8473,0,0.499,0,393.43,279,5.96,30.2,24.7
"41",6.24611488979307,1.9774190755865,1,-1.04431916960093,0.713344736225426,5.7209,0,0.448,0,385.41,233,6.91,2.9,26.6
"67",6.4070825660505,2.26018626050782,1,-0.830262785301335,0.681685564206676,6.498,12.5,0.409,0,396.21,345,6.07,21.4,22
"77",6.74570978603592,2.85460318681671,16,0.0487852602104402,0.636071134625755,4.0905,0,0.437,0,386.96,398,12.83,45.8,20.8
"90",6.26453797798643,2.45159894363543,1,-1.34608659111977,-0.0571368489793709,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"96",5.70167093618267,2.50501973002923,1,-1.57635424658712,1.04597989411396,3.4952,0,0.445,0,391.83,276,2.89,69.6,21.4
"98",7.49973097567616,1.79543461766304,2,-0.469156913893117,-1.16738886184876,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"111",6.17208386552727,3.71182570895822,12,0.365100201227249,1.27354549586453,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
"116",6.29931734853531,3.68495556116223,15,0.81959827730301,0.189067542573402,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"117",6.38248710323993,3.44991357593038,15,0.175332597482965,0.704406723285387,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"118",6.13821478663267,3.39083310019197,12,0.31958179024295,0.337468449188985,2.4775,0,0.547,0,338.63,432,10.01,73.1,20.4
"122",6.20849628917668,4.14336410297772,1,0.128806144283748,0.73283674665523,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"124",5.85476471608733,4.33379023279136,1,-1.01534595381459,0.769674290003709,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"129",6.13476662374211,4.59496644708334,3,0.0697050725579501,0.321121445160645,1.9799,0,0.624,0,396.9,437,21.89,94.7,14.3
"131",6.72659120684855,4.78004852479107,5,-0.154285787025513,0.283613431243148,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"143",5.72471938160153,4.50516004567923,9,0.905431853061081,-0.0456973262606215,1.4118,0,0.871,0,396.9,403,19.58,100,15.6
"148",6.59385504756766,3.84037781889659,19,1.36413934528144,-0.147359558330887,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"151",6.03221303631864,4.15371438392924,14,0.724005251324145,-0.204222562801187,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"153",6.88358507329951,3.64625134961532,17,1.63622943696647,0.450294914488268,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"155",5.23769824046474,4.14382000762524,11,0.63240122464077,-1.18606411323648,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"156",6.3753703973804,4.2899067543631,14,1.43257625483995,0.855749757769597,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"157",8.03545904447307,2.2564855280768,9,0.245450589086036,0.346162609210073,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"158",6.6510731282299,3.57396528812922,12,0.302583890789596,0.719535710732597,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"160",6.52390443325067,3.87392723594022,3,-0.255333752099192,1.19550276159788,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"161",8.32262370451938,1.55803949427084,8,-0.123661956577402,0.0517722439569202,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"166",8.89259938323767,2.0874109143571,8,0.24448031907207,-0.638705703904844,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"167",6.38041815144535,3.82979002381843,16,-0.00073192087396153,0.566934244489087,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
"168",6.37348718201529,4.11821222160415,19,0.115439626704718,0.23177646285156,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"169",5.76444852025009,4.25857193044938,20,1.0080006878644,0.570543517390541,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"170",6.20399559304169,3.76268118487749,3,-0.00526039978478,1.43922255122024,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"177",6.16201200412431,3.58714344526288,12,-0.0264849162356147,1.41672480130601,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
"178",6.74773123619862,2.66692177543364,3,-0.564734241731819,0.402310708673991,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"181",7.49104585617903,2.3521306389972,4,-0.244530421853438,-0.937041396608801,2.5979,0,0.488,0,396.9,193,2.46,62.2,36.2
"182",7.00445484048377,2.64223493403313,1,-0.465268248347476,-0.397936831217528,2.7006,0,0.488,0,394.12,193,2.46,92.2,37.9
"185",6.83346040642249,3.13249471036241,1,-0.900981355430401,-1.67427286795045,3.2797,0,0.488,0,387.11,193,2.46,68.8,29.6
"207",6.48589189531468,3.33023309770144,5,-0.782000551187565,-0.0635354504425358,4.3549,0,0.489,0,389.43,277,10.59,72.7,22.5
"216",5.88156545749055,2.92160087209959,1,-0.247808000656097,0.760662882862083,3.1121,0,0.55,1,392.8,276,13.89,56,23.3
"218",5.90949359010146,3.56238325230232,7,-0.203085806888339,-0.649155141890961,2.8893,0,0.55,1,396.9,276,13.89,93.8,21.5
"219",5.92580422546558,4.46716969988167,4,0.118785807433058,1.29637360171086,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
"222",7.11781315154024,2.88468680309033,7,-0.0709686873704616,0.713741752055364,3.2721,0,0.507,1,390.39,307,6.2,77.7,27.5
"224",8.17612812540464,2.53849666102337,2,-0.323481994006376,-1.86495004822861,2.8944,0,0.504,0,385.05,307,6.2,78.3,44.8
"226",7.89088532899286,2.08348353484988,7,-0.810411177404723,-0.660974204143464,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
"228",8.01886886353963,1.71573497828237,7,0.344453897958957,-1.6627601027883,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
"229",6.48040172146302,1.48161678492889,1,-1.36903235369624,-0.975950356658229,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"233",8.48728492732355,1.37515810842456,6,-0.164099163137865,-0.102783841893183,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
"234",7.03041760913895,2.6246843315449,3,-0.706695012203949,-0.0104608425073959,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"235",6.7869068929002,2.17284599574114,12,-0.0193824788671678,0.470726946503464,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
"257",8.6232974222749,1.76118304227431,5,-0.199645623277589,-2.80434155796001,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"258",7.34166395470489,1.97725490006674,6,-0.262558016677655,-0.154055166857269,1.8946,20,0.647,0,383.29,264,3.97,100,36
"259",7.576170251993,2.79173956466265,5,0.0629367673000753,-1.23847918694739,2.0107,20,0.647,0,391.93,264,3.97,100,30.1
"261",7.98364116534941,1.99001977543787,8,-0.242815721024344,-0.817411955773377,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"296",6.649565272332,3.73321393288516,4,-0.144891007022083,-1.38827242817908,5.9604,0,0.437,0,392.85,289,13.92,51,27.1
"308",6.05159864943794,3.98836911730554,1,-0.503799161980431,-0.268846326945313,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
"309",6.27536961332838,3.10849891419692,1,-1.03185613841399,0.338836790053194,3.1025,0,0.544,0,396.24,304,9.9,76.7,20.3
"311",5.67562612461518,2.87746265678872,3,-0.388616212117779,0.118721990434963,2.6403,0,0.544,0,396.9,304,9.9,52.8,22.1
"313",6.06787380608148,3.13443863577228,13,-0.155814108512563,-0.349230450955907,3.2628,0,0.544,0,393.39,304,9.9,82.8,21.6
"319",6.3128259130273,3.46559997980317,6,-0.12316447002053,-0.364895354018467,4.0019,0,0.544,0,396.23,304,9.9,58.8,21
"323",5.98142111647082,3.51514951780722,6,0.226301241661185,-0.197593923477244,4.7211,0,0.493,0,391.13,287,7.38,74.3,18.5
"339",6.34725688806579,3.05750384389861,1,-1.12370020631464,-0.644674304402962,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
"359",6.81425322855537,2.96907602409827,20,0.92020939827147,0.934608315369824,2.5091,0,0.77,0,390.74,666,18.1,81.3,22.6
"372",8.58898725538787,2.50822356217166,21,1.84362890405398,-1.21089267933758,1.1296,0,0.668,1,347.88,666,18.1,89.6,50
"391",6.95959966537298,2.74786570945395,24,1.15928746296421,-0.33127604676436,2.1678,0,0.7,0,378.38,666,18.1,82.5,23.2
"394",6.21707398870819,3.74568812796123,17,0.308973956184523,1.80785410491374,1.7821,0,0.693,0,396.9,666,18.1,94.7,12.7
"419",5.73326703289923,4.25355647896707,23,1.29234631584853,0.660591236181561,1.794,0,0.718,0,48.45,666,18.1,76.5,8.4
"428",5.50843939167506,4.41606680257431,24,1.63629223681114,1.82165549962658,1.9356,0,0.679,0,96.73,666,18.1,78.1,11
"429",5.65884655951289,5.17747220494064,24,2.26774898240705,0.161781321529299,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5
"432",6.13497260809179,4.10520340424346,24,1.5294146629319,0.433849391580113,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1
"433",5.75584756820349,5.02698228982877,24,1.32439581152805,0.196063809469866,2.3158,0,0.713,0,100.19,666,18.1,87.9,14.3
"443",6.44213336043077,4.13160250039102,20,1.24473236032521,1.46774750618159,1.9784,0,0.74,0,386.73,666,18.1,100,15.4
"452",6.53673692596216,3.62334256478514,24,1.87159631059185,0.0819194026025266,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"470",6.21512763810852,4.53831581473021,22,1.09793567271809,0.909997953239445,3.0334,0,0.58,0,396.9,666,18.1,84,19.9
"494",6.50960223241434,2.6444255282774,8,-0.0512063633882558,0.670322369555838,2.3817,0,0.585,0,396.9,391,9.69,42.6,24.5
"495",6.39933449618688,2.96967960645181,22,0.78421108826709,1.12721307190197,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
"496",6.84617553625116,3.35890735816104,14,0.927607068097954,-0.0634068119336612,2.7986,0,0.585,0,396.9,391,9.69,72.9,19.7
"497",5.94664133797852,4.17696921998836,11,-0.179869525679628,-0.0450738510552289,2.8927,0,0.585,0,396.9,391,9.69,70.6,18.3
"505",5.57032151624828,3.93439909800607,4,-0.450375695684463,0.139202078429913,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"263",7.20326668563389,2.54554893807705,6,-0.392808021390464,-1.88714317572526,2.0788,20,0.647,0,393.42,264,3.97,94.5,31
"267",8.49458730692552,0.828237778830532,6,0.196490821689614,-1.88714317572526,2.4216,20,0.575,0,384.54,264,3.97,67,50
"145",5.57403952907381,5.92585805786596,7,0.444397957144388,-1.54701457236491,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
"150",6.49260543265023,3.57037058701955,7,0.159132258942941,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"280",7.71810676964117,1.7226981106762,1,-1.5636769318139,-1.4986288445605,4.6947,20,0.4429,0,387.31,216,3.33,64.5,45.4
"6",5.67395480215633,4.5857441937172,1,-0.700576369228308,-1.42225756521518,5.5605,12.5,0.524,0,395.6,311,7.87,66.6,22.9
"0",7.31138984993804,1.9672781031689,5,-0.445080720451289,-1.39574945375807,4.09,18,0.538,0,396.9,296,2.31,65.2,24
"342",5.73201803496995,4.30619970832817,19,0.331916433852952,-1.22492933060631,6.2669,0,0.518,0,389.96,422,1.89,59.7,16.5
"294",6.53705675166303,2.79950517531993,2,-0.475488137158123,-1.1943938643994,5.5027,0,0.437,0,396.9,289,13.92,42.3,21.7
