"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"0",6.34565940065207,3.36711973769128,6,0.297162223159242,0.283643908490467,4.09,18,0.538,0,396.9,296,2.31,65.2,24
"43",6.25550272910319,1.58452478378177,1,-1.38117263189481,-0.902246706996292,5.7209,0,0.448,0,394.46,233,6.91,6.5,24.7
"74",5.22106796962618,2.74291130369579,13,0.125498020146903,-0.363359758989737,4.2515,0,0.437,0,394.92,398,12.83,6,24.1
"77",6.20619990846467,3.53170694979631,13,0.0147322212505925,0.213586924057506,4.0905,0,0.437,0,386.96,398,12.83,45.8,20.8
"78",6.51283494454639,2.84201359350372,5,-0.445242643495033,1.09926817518923,5.0141,0,0.437,0,386.4,398,12.83,53.7,21.2
"95",6.27178583583628,1.79762142440666,8,-0.349430809560411,-0.508158844665043,3.4952,0,0.445,0,357.98,276,2.89,57.8,28.4
"98",7.68392572466039,0.93524202742365,1,-0.649510354209662,-0.53045044862954,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"99",7.07449374185823,2.04814903940778,5,-0.426547258026244,0.718249272145998,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2
"102",6.08489284497476,3.4325337301987,15,-0.402958278607532,0.359554221155284,2.7147,0,0.52,0,70.8,384,8.56,85.4,18.6
"104",5.84915192847336,3.60708666327523,6,0.216739943985428,-0.429867700152153,2.421,0,0.52,0,392.69,384,8.56,90,20.1
"106",5.94957570069601,3.37264343634094,9,-0.248516298895352,1.68158860770188,2.211,0,0.52,0,395.67,384,8.56,91.9,19.5
"111",5.79220512222493,3.5976138745577,14,0.202437195906291,0.530528983907984,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
"118",5.67793568608365,3.23175604206506,5,0.293507141438336,0.51040583936063,2.4775,0,0.547,0,338.63,432,10.01,73.1,20.4
"120",6.57164866630022,2.90923810625151,1,-0.977441257193316,0.57266276062057,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
"121",5.77387656615515,3.28613463708662,1,-0.851068732794646,1.54789837737371,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
"122",5.76342790972936,3.42077022588501,1,-0.512454651866634,0.622163098053656,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"131",6.55891786106451,4.34787680705333,10,0.625365612885574,0.0311368426740473,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"146",5.71972411037122,3.95484090521964,6,0.634216576840194,0.440526841008173,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"147",5.19483965449053,4.42630373840706,14,1.3458699254729,0.381188085144995,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"149",6.00052684690106,4.39926290423186,14,0.624672328152996,-1.71228143067782,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"152",5.61743476053204,4.78830962116359,7,0.388126915990653,-0.285848034503457,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"157",7.81211736446907,2.12489760147691,5,0.251424013449059,-1.04673719376745,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"158",5.7408508722875,4.09904911749478,13,0.325241842541021,0.889674827409423,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"165",6.48884375914171,3.73143337495814,6,0.0588300315887657,0.908811879893462,2.2834,0,0.605,0,240.16,403,19.58,93,25
"169",6.16859304447816,3.46409737950025,3,-0.373267363572349,-0.436136475358489,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"170",5.98218275449201,4.4885756894883,5,0.493988261497874,0.875661363986177,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"173",5.87394308959316,3.24398595535166,5,0.197837021867265,0.109085757705433,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
"178",6.65732701294649,2.41264210479052,6,-0.285481807123158,-1.22012299147918,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"186",8.29798322812756,1.32720151838849,1,-1.25436662302738,-1.13746212299167,3.1992,0,0.488,0,392.63,193,2.46,53.6,50
"205",6.14038442929209,2.47936319270458,1,-0.345446963056523,0.642854648176406,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6
"214",6.27533909250586,2.58791186941479,11,0.178462967723471,-0.375491685883818,3.5875,0,0.489,0,348.93,277,10.59,9.8,23.7
"220",7.03437135083718,3.76746589386205,2,-0.534600473168908,-0.19180961256222,2.8617,0,0.507,1,391.7,307,6.2,88.5,26.7
"222",6.79608757390763,3.10410094274803,9,-0.26487529253185,-0.846964216355644,3.2721,0,0.507,1,390.39,307,6.2,77.7,27.5
"223",6.09983740228421,3.98213096142552,9,-0.103924244222645,0.106263063452025,3.2721,0,0.507,0,396.9,307,6.2,80.8,30.1
"224",7.11789174734139,2.11597681546424,3,-0.63059096799476,-1.39198518022098,2.8944,0,0.504,0,385.05,307,6.2,78.3,44.8
"227",6.63066147852331,3.36964360429701,12,-0.445785810949537,-0.179360696167492,3.2157,0,0.504,0,372.08,307,6.2,79.9,31.6
"229",6.84137481855394,1.34327169200901,6,-0.566597075601458,-0.0593572425351326,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"237",6.82164412395419,2.12404657625675,5,-0.724196087561803,-0.613410357855817,4.148,0,0.507,0,390.07,307,6.2,71.6,31.5
"308",6.30657429143123,2.44730605840816,1,-1.16208508497814,0.0498261914431981,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
"312",6.19252745541699,3.43674440154849,2,-0.286232303242815,1.33874364613987,2.834,0,0.544,0,396.3,304,9.9,90.4,19.4
"313",6.06085788697117,3.42775066734589,2,-0.680686093520908,-1.24494922596476,3.2628,0,0.544,0,393.39,304,9.9,82.8,21.6
"316",5.99703268095934,4.39598306150389,1,-0.111571384347137,0.363989530295987,3.9986,0,0.544,0,390.7,304,9.9,83.2,17.8
"320",5.8012867082578,3.11165263867737,7,-0.418988931684103,-0.474027586565365,4.5404,0,0.493,0,396.9,287,7.38,52.3,23.8
"322",5.92851139409358,2.80496300549346,6,-0.522908879103453,-0.396798204419264,4.7211,0,0.493,0,396.9,287,7.38,49.9,20.4
"325",6.15501344989496,1.87207940636009,3,-0.482995167739908,-1.62688116479629,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"327",5.79334083314926,2.83440986186508,7,0.00707580389179499,0.45145794630699,5.4159,0,0.493,0,396.9,287,7.38,43.7,22.2
"329",6.40048906120152,1.80391547186473,5,0.00884651705477173,0.262989509272212,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6
"337",5.95840242311757,3.57471124853352,5,-0.553109363384911,-0.41910903212446,5.615,0,0.515,0,394.81,224,5.19,59.6,18.5
"338",5.66393424021312,2.98361725403061,1,-0.522224745729515,-0.534111017872115,4.8122,0,0.515,0,396.14,224,5.19,37.3,20.6
"340",5.73567351589523,3.49893650280823,1,-1.11629007974678,-1.06682662851309,4.8122,0,0.515,0,396.9,224,5.19,58.5,18.7
"377",5.1817604695018,5.31512410342622,19,1.39207052611923,0.767113496195391,1.358,0,0.671,0,396.9,666,18.1,98.8,13.3
"378",5.5233404826331,4.11486640988893,20,0.217653104120943,1.01305217839922,1.3861,0,0.671,0,396.9,666,18.1,96.2,13.1
"390",5.51426820935371,4.64847876191028,19,1.56477850629557,1.5770956190746,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
"394",5.30000694472369,3.74164085585819,22,1.16335585828417,0.835526488088867,1.7821,0,0.693,0,396.9,666,18.1,94.7,12.7
"397",5.46332687076527,4.83360743144642,19,1.19233564830151,0.99856715363376,1.6334,0,0.693,0,393.1,666,18.1,98.9,8.5
"414",5.55873416956855,4.68305449281017,21,1.82628412326349,1.72624441793958,1.6582,0,0.693,0,88.27,666,18.1,100,7
"432",6.09727144884904,3.54357568065794,24,1.34955119091573,1.95306708922045,2.2004,0,0.584,0,97.95,666,18.1,74.8,16.1
"445",5.53555829605093,4.92793162058591,18,1.55420010428863,0.444559728316978,1.9879,0,0.74,0,43.06,666,18.1,94.8,11.8
"456",5.42000484875331,4.5554173837407,24,1.51672986443692,0.951088656147372,2.5806,0,0.713,0,10.48,666,18.1,87.9,12.7
"493",6.69269608945162,3.00210291131723,3,-0.24561420694982,-0.799781191037466,2.3817,0,0.585,0,396.9,391,9.69,54,21.8
"494",5.73690633915094,3.18849241504262,13,-0.452070394203773,-0.604043019132686,2.3817,0,0.585,0,396.9,391,9.69,42.6,24.5
"495",6.05526415919929,2.1356827364727,8,-0.833538364772482,-1.47900587999702,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
"496",5.88108856688519,3.4163471984708,14,0.192231324118971,0.344455819350224,2.7986,0,0.585,0,396.9,391,9.69,72.9,19.7
"502",6.22841810434468,3.68547872080606,5,0.140263441757182,-0.226176095045112,2.2875,0,0.573,0,396.9,273,11.93,76.7,20.6
"259",6.68882974893113,2.50940770156077,1,-0.10274050312026,-1.88714317572526,2.0107,20,0.647,0,391.93,264,3.97,100,30.1
"262",7.90730834691942,1.73868618904859,5,0.0505435708230609,-1.88714317572526,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8
"266",6.83162761266244,3.11036873611636,9,0.749848438498381,-1.88714317572526,2.1329,20,0.647,0,384.07,264,3.97,84.6,30.7
"153",5.54966615705359,4.15467674379881,17,1.5838985310972,-1.54701457236491,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
