"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"1",6.01613507729465,2.96050651954313,1,-1.16550709455608,0.563513104828318,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"2",7.1579427031492,2.02642983561793,2,-0.592961230654322,-1.23754668333502,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
"5",6.71527625044083,2.49420005774268,5,-0.441120632515257,-0.670794049833396,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"16",6.47110235543731,2.47251915802686,4,-1.07686553227779,0.152755892947247,4.4986,0,0.538,0,386.85,307,8.14,29.3,23.1
"17",6.24634837721123,3.54460212424919,1,-0.357680189009493,0.555966710414557,4.2579,0,0.538,0,386.75,307,8.14,81.7,17.5
"18",5.86323548839758,3.29141273435647,5,0.311894952622602,0.645280815898116,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2
"36",5.72859057244334,3.47660703220424,7,-0.977824985345136,0.24560421161714,3.3779,0,0.499,0,377.56,279,5.96,61.4,20
"38",5.89364478810515,2.35198485244818,1,-0.718077598349014,-0.744631679823406,3.8473,0,0.499,0,393.43,279,5.96,30.2,24.7
"41",6.40369720620967,2.12500098817179,1,-1.12416781444746,-0.0684674579513625,5.7209,0,0.448,0,385.41,233,6.91,2.9,26.6
"44",5.94683804185435,3.07273656989454,4,-0.033454719853812,-1.08404525196343,5.7209,0,0.448,0,389.39,233,6.91,40,21.2
"53",6.34032148765021,2.78767769130413,4,-0.931517891882115,-0.687766203643199,6.8147,21,0.439,0,396.9,243,5.64,21.4,23.4
"74",6.47713323973799,2.19642648133204,12,-0.445369074464842,-0.378207862031591,4.2515,0,0.437,0,394.92,398,12.83,6,24.1
"76",5.80129963833815,4.36488408182878,7,-0.366043951080365,-0.406231936302964,4.0522,0,0.437,0,373.66,398,12.83,74.5,20
"89",7.05930048705369,2.32433212103834,2,-1.06645117784673,-1.27236749890617,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"95",6.45093360681519,1.83940192570167,14,-0.531314548767821,0.355660923538623,3.4952,0,0.445,0,357.98,276,2.89,57.8,28.4
"98",7.68660111408569,0.658459726050898,14,-0.452510399240004,-0.230626750207542,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"99",6.71006099926107,2.42143567954596,3,-1.07941927329295,-0.488006914717018,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2
"104",5.89300153295403,4.03032337415834,1,-0.115002098209484,-0.114378998008757,2.421,0,0.52,0,392.69,384,8.56,90,20.1
"111",6.1958501062236,3.24067206815263,12,0.0984337173799659,0.301685913108303,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
"112",6.43771206186195,4.7547606556249,12,0.0371171822194877,0.220707559192097,2.3534,0,0.547,0,394.95,432,10.01,92.9,18.8
"122",5.72762007561508,4.19985070412741,1,-0.438240596292447,-0.398652524957191,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"125",5.9933823837525,3.41104923139002,1,-0.504879738141465,-0.792867060743423,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"142",7.22894158034316,2.87246419438839,15,1.16475121730349,0.309649441504757,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"144",5.8456574944457,4.36119343911645,5,0.418652136642893,-0.0775777219361588,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"150",6.55914071159729,4.17017534589981,12,0.891245352038285,-0.544220857266762,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"151",5.98487210967544,4.15444699468815,9,0.376368308149072,-1.4894242347816,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"152",6.30936862544415,4.00504939197904,15,0.706679849709147,-1.55248005708718,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"155",6.09870140199689,4.21583171501133,17,1.65543713790813,-0.285195309807044,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"160",7.16946612591347,2.5673491111807,8,0.699965739311938,-0.0214125266869163,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"164",6.08145574083949,3.52484598050229,1,-0.278254226444075,-0.0288503608693712,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"169",5.98526522357879,4.07751685518423,10,0.0319170007101485,0.0951442702291686,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"170",5.96841164920403,3.47777074388174,11,0.478287097871639,-0.007346771854679,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"172",6.36069636431466,3.12648388063925,2,-0.0347160306368847,0.891520467646939,2.5961,0,0.51,0,396.9,296,4.05,88.5,23.1
"174",6.57526192647878,3.15713016767821,12,0.0195955853467533,-0.0987049919921048,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"178",6.98605408833184,2.87783554076021,14,0.164279504749962,-0.34234209569443,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"181",7.45353925002606,1.70253404238778,2,-1.23392234703506,-0.614611757431786,2.5979,0,0.488,0,396.9,193,2.46,62.2,36.2
"183",6.92752419542487,3.40608404948475,8,-0.272876121341168,-0.237873104497816,2.847,0,0.488,0,396.9,193,2.46,95.6,32.5
"186",8.13596674449078,1.41649817567121,6,-0.467683841330703,-1.89197668751551,3.1992,0,0.488,0,392.63,193,2.46,53.6,50
"205",6.93300712417146,2.54071002756569,3,-0.7896879725803,1.00957271735238,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6
"208",6.99524880565925,2.03596699345355,1,-0.640622544184286,0.151380619542259,4.2392,0,0.489,1,381.32,277,10.59,59.1,24.4
"212",6.01837870636602,3.14501198712989,4,-0.246164598126243,-0.948345099639826,3.6526,0,0.489,1,390.94,277,10.59,53.8,22.4
"221",6.70181057105245,3.47817091271049,8,-0.980064918922373,0.113345793977433,3.048,0,0.507,1,395.24,307,6.2,91.3,21.7
"222",7.44605784593211,2.45974639431324,7,-0.393972871005922,-0.928864982709658,3.2721,0,0.507,1,390.39,307,6.2,77.7,27.5
"224",7.7290309926055,2.31003601338504,8,0.012868227013929,-0.859492037711195,2.8944,0,0.504,0,385.05,307,6.2,78.3,44.8
"225",7.30813638551537,1.86452613404078,13,-0.769498128342881,-0.217395451924577,2.8944,0,0.504,0,382,307,6.2,83,50
"226",7.00960722493686,2.00788555799026,3,0.0473236387485468,-0.137029171258521,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
"229",6.57876521413314,2.38244842300592,13,0.41509545984267,-1.04518495480698,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"230",6.06787354884356,3.10623492560306,1,-0.676020751231986,1.44740034106614,3.6715,0,0.504,0,378.35,307,6.2,68.1,24.3
"232",7.03222027243916,2.30796206123049,4,-0.923072491003503,-2.36292336633417,3.8384,0,0.507,0,385.91,307,6.2,73.3,41.7
"235",6.57512687419963,2.9337882392217,8,-0.811884407027982,1.23428451889517,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
"257",8.68418328067109,1.0870652010091,13,-0.0303141683064026,-1.28501169143137,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"258",6.41705955460232,2.8044865512612,5,-0.0969758321040998,-0.596997251476313,1.8946,20,0.647,0,383.29,264,3.97,100,36
"263",6.41724475547902,3.10336471865319,3,-0.603672281543293,-0.282495212747272,2.0788,20,0.647,0,393.42,264,3.97,94.5,31
