"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"5",7.55430294274834,2.39370957422605,2,-0.966155575629317,0.382503134552884,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"13",6.12313407618497,2.9197349666231,6,-0.524497265462641,-0.0818794865494015,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"21",5.99324751370163,4.51501485137393,4,0.386629962228357,1.61371864494172,4.0123,0,0.538,0,392.53,307,8.14,89.2,19.6
"25",4.67380879047145,4.17601798451055,9,0.41519842182612,0.201701782124069,4.4546,0,0.538,0,303.42,307,8.14,85.7,13.9
"36",5.48895986448583,2.9694179760696,1,-0.596900487527762,0.122664551956107,3.3779,0,0.499,0,377.56,279,5.96,61.4,20
"49",6.61374774130139,3.47222072451772,2,-0.682534687410997,1.46704014587432,6.0877,0,0.448,0,396.9,233,6.91,62,19.4
"75",5.78717958613345,3.3906365304606,9,-0.0454198404005078,1.92486414602982,4.5026,0,0.437,0,383.23,398,12.83,45,21.4
"79",5.43871237941424,2.94478474868692,14,-0.584026068156365,0.819225938873749,4.5026,0,0.437,0,396.06,398,12.83,36.6,20.3
"85",6.1304692201893,2.17637325014812,1,-0.612290463845528,0.408823256863244,4.4377,0,0.449,0,392.3,247,4.49,56.1,26.6
"86",6.57649286283688,3.26798264452274,1,-0.580191852010361,0.135412869125093,4.4272,0,0.449,0,395.99,247,4.49,45.1,22.5
"88",6.69412542429238,3.26074681470526,7,-0.710673468526151,-1.1731249557405,3.4217,0,0.489,0,396.9,270,3.41,86.3,23.6
"91",6.46598911147239,2.55197388190882,6,-0.974500043789062,0.0511926149833034,3.0921,0,0.489,0,393.55,270,3.41,73.9,22
"98",8.06672617490182,0.673325572157959,8,0.151077396373043,-0.439099267260899,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"101",6.95156027371148,3.35890092272983,5,-0.753090671823691,-2.05067163082202,2.8561,0,0.52,0,395.58,384,8.56,71.3,26.5
"108",6.13882441655256,3.66956818987521,2,-0.302083507698017,0.188321918219515,2.4329,0,0.52,0,395.24,384,8.56,97.1,19.8
"114",6.25046030478294,3.37801798487721,14,0.528685024241441,0.707640620387073,2.2565,0,0.547,0,388.74,432,10.01,84.2,18.5
"116",5.80964144357857,2.94071607207273,16,-0.304189203224192,0.382575118362576,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"117",6.24616645791375,3.59044077726032,15,0.756026812410459,0.364140477619519,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"118",4.87607469619393,4.5010652260164,15,0.719160309958794,1.01089090672591,2.4775,0,0.547,0,338.63,432,10.01,73.1,20.4
"122",5.49695724490008,4.1523006084653,1,-0.0897909574033346,-0.218394377396296,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"125",5.47778703134433,4.48107770811035,4,-0.0983556870583858,0.490958611413171,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"147",5.52230385066442,4.68269053591264,10,0.718119618794282,-0.460471742970597,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"151",5.9622910877859,3.9514104964555,7,0.754940717901127,-0.588481220898096,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"153",5.8662068991386,3.62653894061862,9,0.371447248419967,0.56534436757533,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"158",5.96261120336142,3.45985025543872,12,-0.0604248313004354,0.774661072321934,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"164",5.78599867105966,4.30458214420726,15,0.701287956540387,0.350042914894785,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"165",7.09732796654216,3.96602936228867,16,-0.116580111407092,-0.058742430029781,2.2834,0,0.605,0,240.16,403,19.58,93,25
"166",8.00482480019958,1.9929824207008,13,-0.40732323764773,-1.04840308418277,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"167",6.17047505047932,3.58284256746702,18,0.325803691988907,0.841553602829866,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
"168",6.96564157298303,3.66405488077828,7,0.557914346839791,0.130732685247205,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"172",6.51700856671078,3.3337099162063,3,-1.00914655480019,-0.365467741455622,2.5961,0,0.51,0,396.9,296,4.05,88.5,23.1
"173",6.677246637095,3.27075226157298,4,-0.997237660396246,-0.480048461061177,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
"175",7.38726385368194,2.21788077475432,4,-0.54694748690575,-1.14256414514571,3.1323,0,0.51,0,390.96,296,4.05,33.1,29.4
"177",6.53960644375563,3.09297248639328,9,0.00636547857124929,-1.04876804377603,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
"178",6.01631155722604,2.62383970427585,3,-1.04619922189205,-0.0650445912135881,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"179",6.87856705886412,3.26740673210443,2,-0.604180515591768,-1.30280947262154,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2
"180",7.36717119555905,1.94621853764119,4,-0.715390485504793,-0.207309012079649,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8
"181",7.49542768458171,2.60047370657557,1,-0.736692528729706,-1.22684719506449,2.5979,0,0.488,0,396.9,193,2.46,62.2,36.2
"182",8.19274874408478,2.24724850117922,2,-0.467862087267448,0.593503258490828,2.7006,0,0.488,0,394.12,193,2.46,92.2,37.9
"183",6.8342975797423,3.01564174350139,1,-1.26534467876171,-0.812044380989567,2.847,0,0.488,0,396.9,193,2.46,95.6,32.5
"184",6.45260141494364,2.94011629113859,1,-0.321412290811756,-1.06351399131203,2.9879,0,0.488,0,391,193,2.46,89.8,26.4
"186",7.53848558309189,1.47510195815686,6,-0.80352449918093,-0.57476789724709,3.1992,0,0.488,0,392.63,193,2.46,53.6,50
"206",6.0992334848584,3.55200162437471,5,-0.102621583402764,0.263607178594532,4.3549,0,0.489,0,394.87,277,10.59,52.5,24.4
"217",6.14187182658302,3.50850147473364,5,0.419337479243091,1.12471791155128,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7
"220",6.1982063226532,3.06009086664653,3,-0.703157392817952,-0.661483198192276,2.8617,0,0.507,1,391.7,307,6.2,88.5,26.7
"222",6.33355605435789,2.86689040079436,7,-0.404546724297804,1.34933922857037,3.2721,0,0.507,1,390.39,307,6.2,77.7,27.5
"231",6.04489176436089,2.53022184734008,1,-0.569989420190734,-0.159598780088963,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7
"232",7.37414865767895,1.63423625322242,10,-1.01423956707057,-0.0588928696717691,3.8384,0,0.507,0,385.91,307,6.2,73.3,41.7
"233",8.03543346985566,0.945535102080024,9,0.117776664794858,-0.812288019082368,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
"235",6.37577248800113,3.02152260157377,6,-0.185635380489226,-1.18225463355477,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
"236",6.6464057076317,3.13401387357416,9,-0.0221224156444047,0.921636281731988,4.148,0,0.507,1,388.45,307,6.2,76.5,25.1
"260",7.00462878345102,2.74706805967337,8,0.163995571745218,-0.0881729432979593,2.1121,20,0.647,0,392.8,264,3.97,81.8,33.8
"263",7.06328493958112,2.59050850357961,5,-0.173096371715559,-0.581289166448893,2.0788,20,0.647,0,393.42,264,3.97,94.5,31
"264",7.34862137765709,2.64112164716762,9,-0.542093990286288,-0.395393156188618,1.9301,20,0.647,0,387.89,264,3.97,91.6,36.5
"293",5.54058823930269,3.15891945225017,3,-0.847348554762618,-0.00603319347583874,5.5027,0,0.437,0,396.9,289,13.92,18.4,23.9
"295",6.93917422839829,1.9791769060765,2,-0.641471573372908,-0.129552663084424,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
"310",5.6163620450738,3.50975673780764,1,-0.36264430055994,-0.683699002313155,2.5194,0,0.544,0,350.45,304,9.9,37.8,16.1
"311",6.17006647095234,3.68937539199998,10,0.17618681637163,-0.218308844336061,2.6403,0,0.544,0,396.9,304,9.9,52.8,22.1
"315",5.80043608685688,3.84991793500384,6,0.221119776119102,0.768394766209663,3.945,0,0.544,0,396.42,304,9.9,77.7,16.2
"327",5.94811738393025,2.7359897234332,5,-0.258725643481248,0.255099168624922,5.4159,0,0.493,0,396.9,287,7.38,43.7,22.2
"335",6.59567307656415,3.27893239525143,7,-0.1239112002413,-0.793337939610217,5.9853,0,0.515,0,396.9,224,5.19,34.5,21.1
"390",5.70191502528751,4.79654207474995,15,0.631951902416327,0.0128747539655135,1.9265,0,0.7,0,394.43,666,18.1,97,15.1
"395",5.49768349922708,4.64545653452587,18,1.72643964465707,1.46775874928427,1.7257,0,0.693,0,391.98,666,18.1,98.8,13.1
"405",5.3154294753242,4.89044612732269,22,1.132431967891,1.97506781624464,1.4254,0,0.693,0,384.97,666,18.1,100,5
"411",6.50920128852682,4.2363701255084,22,0.783413441014872,0.825444608033836,1.5275,0,0.597,0,35.05,666,18.1,100,17.2
"421",5.42777147321889,4.74517971469768,24,2.30158082022366,1.36017213102749,1.8746,0,0.718,0,319.98,666,18.1,95.3,14.2
"423",6.46699061064895,4.52310895442331,19,1.69343448437696,1.41591115067206,2.0218,0,0.614,0,2.52,666,18.1,85.1,13.4
"426",5.79448763588114,4.05252424017602,24,1.18326949736673,1.30272583121623,1.9976,0,0.584,0,24.65,666,18.1,59.7,10.2
"455",5.80181528930583,4.51006106066466,24,1.92225654539419,-0.0954032197814064,2.4358,0,0.713,0,50.92,666,18.1,86.5,14.1
"465",5.72481838408718,3.45538857571076,24,0.659512325836135,1.73433579562548,3.0665,0,0.655,0,334.4,666,18.1,48.2,19.9
"495",6.14542654579795,2.63032223172292,8,-0.333388320942672,-0.797209678664652,2.7986,0,0.585,0,393.29,391,9.69,28.8,23.1
"498",5.23181870279857,2.66196053077855,15,-0.162546333466544,0.163572842177466,2.4091,0,0.585,0,396.9,391,9.69,65.3,21.2
"500",6.27269544499215,3.97538266601328,9,0.438420937173748,1.07923954770222,2.4982,0,0.585,0,396.9,391,9.69,79.7,16.8
"501",6.29418675179641,3.18592305859035,1,-0.705879042575242,-1.0537227050134,2.4786,0,0.573,0,391.99,273,11.93,69.1,22.4
"503",6.545922006243,3.9631622270402,1,-0.336680738491021,-0.748484436904594,2.1675,0,0.573,0,396.9,273,11.93,91,23.9
"505",5.85066413567233,4.79160812393003,2,-0.14710997354751,0.291306528125885,2.505,0,0.573,0,396.9,273,11.93,80.8,11.9
"258",7.11430794874637,3.23016185006775,6,-0.113615454292802,-1.88714317572526,1.8946,20,0.647,0,383.29,264,3.97,100,36
"259",6.78675354078583,2.41242391673437,5,-0.12292449372692,-1.88714317572526,2.0107,20,0.647,0,391.93,264,3.97,100,30.1
"262",8.18551756109513,1.54771541723833,10,-0.0178340549378214,-1.88714317572526,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8
"265",7.48801738012433,3.55089298335742,1,-0.305106126135999,-1.88714317572526,1.9865,20,0.647,0,392.4,264,3.97,62.8,22.8
"154",6.22444269486076,4.73943349082227,17,1.28779594574919,-1.54701457236491,1.7494,0,0.871,1,321.02,403,19.58,96,17
"156",6.08898379839078,5.14140854831358,15,1.3360132324608,-1.54701457236491,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"160",5.59789108640231,3.69071909860881,6,0.402333891590954,-1.54701457236491,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"163",8.15051551597282,1.50157328062063,9,-0.0715938787065686,-1.54701457236491,2.162,0,0.605,1,388.45,403,19.58,93.9,50
"169",6.05075407498765,3.87315593455552,9,-0.18117867939002,-1.54701457236491,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"281",6.55664923143314,2.68013021149678,5,-0.803321696773621,-1.4986288445605,5.2447,20,0.4429,0,392.23,216,3.33,37.2,35.4
"190",7.68155544897167,1.18908460625753,5,-1.68076010538486,-1.42225756521518,6.4798,45,0.437,0,377.68,398,3.44,21.5,37
"294",6.59501409987011,3.20607908225772,5,0.0568973787548468,-1.1943938643994,5.5027,0,0.437,0,396.9,289,13.92,42.3,21.7
"330",6.29714801040487,1.85993527593225,10,-0.929988714959474,-0.89012178462863,5.8736,0,0.46,0,368.57,430,3.24,32.2,19.8
"225",8.63402665813626,0.880138806093868,14,0.557133689481022,-0.695829524768667,2.8944,0,0.504,0,382,307,6.2,83,50
"234",6.871724939014,1.99527172189195,7,-1.22781216288271,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"1",6.61119712301333,3.37622662044735,1,-0.831880941384445,-0.525818250464659,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"89",7.11834078727695,2.36746551770352,1,-0.991808858339269,-0.525818250464659,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"319",6.43346910549003,3.04443404201448,4,-0.863724438295985,-0.24401601094397,4.0019,0,0.544,0,396.23,304,9.9,58.8,21
"208",6.16027438775118,3.34121362384031,11,0.137802676064579,-0.142360813351939,4.2392,0,0.489,1,381.32,277,10.59,59.1,24.4
"209",6.51685830488763,4.4599800175361,3,-0.865393186622076,-0.142360813351939,3.875,0,0.489,1,396.9,277,10.59,100,20
"210",6.19036051316575,4.12206652082744,6,-0.27754956084801,-0.142360813351939,3.8771,0,0.489,1,393.25,277,10.59,92.1,21.7
"211",5.93883774177643,3.73671207804631,2,0.56579899654743,-0.142360813351939,3.665,0,0.489,1,395.24,277,10.59,88.6,19.3
"215",6.15276657877655,3.47073919781065,1,-0.647266616619278,-0.142360813351939,3.9454,0,0.489,0,393.63,277,10.59,42.4,25
"272",6.47860151112054,3.05759256185667,3,-1.12664801230748,-0.142360813351939,3.9175,20,0.464,0,394.96,223,6.96,58.7,24.4
"68",5.68930961311829,2.70514725597095,7,-0.316561687555673,0.0178965792890688,6.498,12.5,0.409,0,396.9,345,6.07,36.8,17.4
"251",6.81767982022624,1.99652109761047,6,-1.29222559957711,0.130160746119299,7.3967,22,0.431,0,377.07,330,5.86,8.9,24.8
"70",6.26006490462397,1.82911429964754,9,-0.243332258123426,0.187985637785564,5.2873,0,0.413,0,383.73,305,10.81,6.6,24.2
"322",6.1874976160953,2.92851495772216,1,-0.740031112740704,0.431102979977672,4.7211,0,0.493,0,396.9,287,7.38,49.9,20.4
"326",6.35010814519641,2.54839180013042,7,-0.631611464754022,0.431102979977672,5.4159,0,0.493,0,396.9,287,7.38,28.9,23
"334",6.11611559056468,2.93216263513178,3,-1.03213713612182,0.833916637360556,6.4584,0,0.515,0,389.4,224,5.19,38.5,20.7
"399",5.09564142727304,4.01842350318712,23,0.687959787248363,0.833916637360556,1.5004,0,0.693,0,338.16,666,18.1,77.8,6.3
"402",5.70171823122837,4.09229387740077,24,1.30290575770183,0.833916637360556,1.639,0,0.693,0,376.11,666,18.1,100,12.1
"436",5.25007630887444,5.22540987595693,19,1.37847309201664,0.833916637360556,2.0026,0,0.74,0,27.49,666,18.1,93.3,9.6
"452",4.52050058753002,4.16870958318467,20,0.800651386563631,0.833916637360556,2.3682,0,0.713,0,385.09,666,18.1,91.8,16.1
"453",5.59518836485906,4.29993872508141,17,0.936734288596427,0.833916637360556,2.4527,0,0.713,0,375.87,666,18.1,99.3,17.8
"468",5.07665120398385,3.74403496573931,22,1.33153795315864,0.833916637360556,2.9084,0,0.58,0,368.74,666,18.1,71,19.1
"485",5.40417152149956,3.39015302608764,20,0.564676017860593,0.833916637360556,3.9917,0,0.583,0,388.62,666,18.1,51.9,21.2
"487",6.08376844702302,3.26837744942031,20,0.00300871366391304,0.833916637360556,3.1523,0,0.583,0,388.22,666,18.1,53.2,20.6
"29",6.66226598217845,3.83894183912477,7,0.692940381037826,1.45124616523898,4.239,0,0.538,0,380.23,307,8.14,87.3,21
"137",4.33297829407811,4.10204058367644,15,0.393705698516377,1.62150192036674,1.8498,0,0.624,0,394.08,437,21.89,98.4,17.1
"120",5.91055599082895,3.44754224755665,1,-0.882090459218835,0.130160746119299,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
"124",5.69816590271558,3.83426451142117,1,-0.69761900641397,0.130160746119299,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"504",5.09537618686062,4.60328312424526,1,-0.642909385632915,1.45124616523898,2.3889,0,0.573,0,393.45,273,11.93,89.3,22
"492",4.80642636384142,3.6617726345503,20,-0.634909866974509,0.763410225319547,2.1099,0,0.609,0,396.9,711,27.74,83.5,20.1
"205",5.80771510146242,2.83663579433044,5,-0.531637942250396,-0.142360813351939,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6
"493",5.63593995788555,2.96357972992504,12,-0.411455336950667,0.187985637785564,2.3817,0,0.585,0,396.9,391,9.69,54,21.8
"489",5.36691531920138,4.42255248046707,22,-0.383342510749357,0.763410225319547,1.7554,0,0.609,0,344.05,711,27.74,98.3,7
"490",4.26994499360952,5.60872668501599,16,-0.322137746287165,0.763410225319547,1.8226,0,0.609,0,318.43,711,27.74,98,8.1
"127",5.24413559733772,4.42676680196636,9,-0.212853793637417,1.62150192036674,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
"140",5.85879582095182,4.47363373280177,7,-0.156607076134421,1.62150192036674,1.6119,0,0.624,0,388.08,437,21.89,93.6,14
"128",6.42468999206135,3.91554907584813,11,-0.102364150247121,1.62150192036674,1.8125,0,0.624,0,396.9,437,21.89,98.8,18
"314",5.95836079714583,3.54398050358994,13,-0.0417503931162395,-0.24401601094397,3.6023,0,0.544,0,395.69,304,9.9,87.3,23.8
"132",5.8510138042586,3.83064454822135,10,0.179614936911932,1.62150192036674,2.3274,0,0.624,0,385.76,437,21.89,97.9,23
"152",6.33953638706567,4.83382024635103,12,0.474877654974238,-1.54701457236491,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"157",6.95454757018049,2.7256789887322,12,0.511739418050659,-1.54701457236491,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"20",5.20200834312169,4.12281175629794,12,0.521878431718159,1.45124616523898,3.7979,0,0.538,0,376.57,307,8.14,98.1,13.6
"159",6.39378744746115,4.0418575823981,8,0.57925552221331,-1.54701457236491,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"150",6.20186274174976,4.42444766008522,9,0.645327177961844,-1.54701457236491,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"162",8.34423618200132,2.4277380451614,21,0.689554520274477,-1.54701457236491,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"146",6.14172175774442,4.5058977489434,11,0.759242712580241,-1.54701457236491,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"148",5.99857179495617,4.33400641548954,8,0.792863414071633,-1.54701457236491,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"484",6.75704540188186,2.32381079628637,21,0.801493017584695,0.833916637360556,3.724,0,0.583,0,370.73,666,18.1,41.9,20.6
"145",5.68394914281124,4.95018138800228,14,0.801631159691638,-1.54701457236491,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
"144",6.46859087810738,5.6806010212991,13,0.867689799724878,-1.54701457236491,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"364",5.38490373602821,3.19573924021301,24,0.961312698397989,0.833916637360556,1.9047,0,0.718,1,354.55,666,18.1,82.9,21.9
