"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"1",6.85689932145728,2.65831436245812,2,-0.740055881969022,-0.85201393716951,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"2",7.22384514537777,1.6826160794583,6,-0.940765382013936,-1.05386937056454,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
"5",5.52676603125895,2.88222620815416,1,-0.747750302059246,-0.615326980890122,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"13",5.9925997114753,3.68435259958079,2,-0.61248302341437,0.301667205299254,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"15",5.27206719244373,3.70701692179785,1,-0.426922103432554,0.0231369320372298,4.4986,0,0.538,0,395.62,307,8.14,56.5,19.9
"16",6.14569281721804,2.36955412415481,3,-1.01018541993861,-0.058536872008301,4.4986,0,0.538,0,386.85,307,8.14,29.3,23.1
"23",5.25955524638651,4.03962591465967,3,0.0393775226834968,0.138777179879277,4.0952,0,0.538,0,394.54,307,8.14,100,14.5
"33",6.27980362677873,3.94357709444529,4,0.0836567870853022,0.387930269579774,3.7872,0,0.538,0,358.77,307,8.14,95,13.1
"42",6.07810497274657,2.77770056431899,1,-0.870964074827056,-0.985156155367395,5.7209,0,0.448,0,383.37,233,6.91,6.6,25.3
"52",6.16732615629643,1.93165154087998,6,-1.17384144729931,-1.19133666135364,6.8147,21,0.439,0,396.9,243,5.64,21.1,25
"88",6.1884370418901,3.52489827206875,1,-1.28620080895352,-1.4067217964438,3.4217,0,0.489,0,396.9,270,3.41,86.3,23.6
"89",6.7062979759738,2.50750979665438,5,-1.20268874360453,-0.60459660592299,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"90",6.51740557262632,2.81598433291405,6,0.24666345654079,-0.445630664054833,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"91",6.63424682777885,2.733794883815,1,-0.677628876153147,0.938005528719694,3.0921,0,0.489,0,393.55,270,3.41,73.9,22
"98",7.5674425806169,0.867054487744793,1,-0.751104664543635,-1.70408503254348,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"99",6.52832405742697,1.7835156921411,2,-0.614372522857138,-0.364924998647063,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2
"104",6.4088998759959,3.81501847477544,12,-0.188004340166767,1.2006005782899,2.421,0,0.52,0,392.69,384,8.56,90,20.1
"111",6.33231443331045,3.70532056364673,3,-0.207922356237333,-2.15854228859896,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
"117",5.84820701453371,3.3013429832666,9,0.673464334566658,0.666578790966317,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"120",5.81156548128981,3.84438787045779,1,-0.058526403123079,1.22149189027561,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
"129",5.07413360277006,4.12239537493044,7,0.444232746973143,1.08008344792828,1.9799,0,0.624,0,396.9,437,21.89,94.7,14.3
"134",5.61291123984246,3.64562880498007,6,0.629505956840812,0.380519844184597,2.346,0,0.624,0,262.76,437,21.89,98.4,15.6
"139",6.16612784653907,4.18668992262718,14,1.02167095430063,0.249284482372325,1.6687,0,0.624,0,396.9,437,21.89,97.9,17.8
"142",5.24261428777211,5.64708503662729,15,1.08303858252171,-0.264496670456112,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"149",6.13863514007669,4.17375565222999,4,0.549739749553361,-1.18578293119554,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"150",5.82901363219681,3.65777272793201,9,0.985900935694293,0.218078240075845,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"151",6.13991097094198,4.14645466977956,10,0.804407811901118,-0.61606200233745,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"155",5.32366309487871,5.52702638713741,15,1.15756259418171,-1.02122404790845,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"156",6.78450781813735,5.54078796828767,14,1.21759928761604,0.00553514856911486,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"158",6.64715135313444,3.03161139695299,3,-0.448631149796475,-0.683795199795228,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"159",6.24008108137222,3.95839607888951,18,1.01914599070882,-0.840695010833879,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"161",7.67049283232767,1.70861939145169,10,0.259075624348287,-0.059667175439018,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"164",6.70705469361805,3.82486010212869,7,0.495750684621223,0.560140698092489,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"166",7.98309780754016,2.05838058770844,14,0.547199478912078,-1.53745648412487,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"170",6.05834821168271,3.8074910843461,7,0.190615112799653,0.680581412921414,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"171",6.01481677751192,3.79234625726813,11,0.31425611844932,0.291457526600796,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1
"172",6.31699173607794,3.67358042486434,6,-0.427213357001215,0.513928102500996,2.5961,0,0.51,0,396.9,296,4.05,88.5,23.1
"174",6.24635684145565,2.64906034688078,2,-0.609292225922405,-0.723502999445087,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"205",5.98334881845599,3.09374267720469,6,-0.186115928256644,0.292938906803112,3.9454,0,0.489,0,396.9,277,10.59,22.3,22.6
