"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"2",7.03912441040296,2.01915592068003,1,-1.42747910994279,-0.817930636534101,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
"4",7.01664414589293,2.23665372415805,6,-0.797537493975298,-1.47494380299342,6.0622,0,0.458,0,396.9,222,2.18,54.2,36.2
"29",6.10259635580183,3.35531252066231,1,-0.393768373349631,0.908471131477395,4.239,0,0.538,0,380.23,307,8.14,87.3,21
"41",6.24817754978251,1.58097573908064,5,-0.718158065260798,-0.0308398755278281,5.7209,0,0.448,0,385.41,233,6.91,2.9,26.6
"42",6.08329758930217,2.26342126648613,6,-0.86242987328295,0.0553961113235266,5.7209,0,0.448,0,383.37,233,6.91,6.6,25.3
"46",5.87410892616745,1.96251116098685,4,-0.814050761289294,0.0425006114510051,5.1004,0,0.448,0,396.9,233,6.91,33.3,20
"71",5.62978641957395,3.3834029817634,1,-1.11930876799876,0.606476040185324,5.2873,0,0.413,0,376.94,305,10.81,17.5,21.7
"72",5.53845283895711,3.37091560981615,1,-0.459426373788718,0.429789062025576,5.2873,0,0.413,0,390.91,305,10.81,7.8,22.8
"77",5.88563091325209,3.8182811469842,13,-0.176485739230831,0.0536324665546282,4.0905,0,0.437,0,386.96,398,12.83,45.8,20.8
"78",6.28053220882462,4.06438046017385,16,-0.562391502746818,0.294669986910333,5.0141,0,0.437,0,386.4,398,12.83,53.7,21.2
"85",6.91121332918331,2.4255502378947,3,-1.07572264243335,-1.35565095262791,4.4377,0,0.449,0,392.3,247,4.49,56.1,26.6
"89",6.43502377834572,3.20406920125867,5,-0.524638003362358,-0.0104111336565599,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"98",7.55340934727869,0.0516326163269647,9,-0.816085417773163,-0.358118454327679,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"102",7.06957873696166,3.33571290988122,6,-0.467194951419468,1.19247948869171,2.7147,0,0.52,0,70.8,384,8.56,85.4,18.6
"105",5.65883172798261,3.8694997208854,6,-0.032773466353055,0.242957712652421,2.1069,0,0.52,0,394.05,384,8.56,96.7,19.5
"107",5.96368177798414,3.45572802776952,12,0.608084643646378,0.262531448368548,2.1224,0,0.52,0,387.69,384,8.56,85.2,20.4
"110",6.12658896847551,3.51536717974985,5,-0.542884501747462,-0.400413685601304,2.7778,0,0.52,0,393.49,384,8.56,54.4,21.7
"121",6.19832170495821,3.96363446140973,1,-0.127788630007498,-0.621455000570136,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
"122",6.29324424502538,3.47459281493696,1,0.245987419942333,-0.0484539976331385,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"125",5.44961826202324,3.25642401246253,1,-0.931194221310064,0.42268693586628,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"131",5.37151584321946,4.50607984494134,12,0.499073422715638,0.669456452468153,2.271,0,0.624,0,396.9,437,21.89,97.7,19.6
"138",5.37791542218679,4.67312305984625,9,0.86178391374741,2.20593036358443,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"149",5.97786073106898,3.5806229620531,15,1.50316657908635,-0.919142825520776,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"150",6.4828348162679,3.62373172835108,13,0.634025140829067,-0.653628653997809,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"153",5.98219603216356,4.12383459236599,17,1.25421805159228,-0.528883192915545,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"156",5.62612679753203,4.02133238470406,20,1.02529087861692,0.135677310522493,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"157",7.40609181288878,2.37220507587214,16,0.294167017889535,-1.33437312885951,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"158",6.26160888486891,3.99671692421671,17,0.303675669362357,0.503355997897911,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"164",5.48353816687625,3.89345925677117,10,0.344291379171078,0.86774608467224,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"165",6.42510141305623,3.746397193326,18,0.36095254297855,0.730495658094422,2.2834,0,0.605,0,240.16,403,19.58,93,25
"167",6.61718799625614,3.45469708666002,10,-0.319001347918539,0.68146330076218,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
"169",6.61762593646592,3.08767287412256,8,0.580234430904252,0.649336745968869,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"174",6.00093319229221,3.72473086275825,2,-0.35875993011551,-0.0664473103173233,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"176",6.32908852795105,2.41838306545383,1,-0.164758500027222,0.152905215203936,3.5549,0,0.51,0,393.23,296,4.05,47.2,23.2
"180",7.32738790263923,2.15546291654508,5,-0.283210019030659,-0.674445671660183,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8
"207",6.22400825437696,3.29136283883806,8,-0.324727260581282,-1.16081591322525,4.3549,0,0.489,0,389.43,277,10.59,72.7,22.5
"215",6.36700107130968,3.15833330160764,2,-0.165727595894979,-0.857353780996427,3.9454,0,0.489,0,393.63,277,10.59,42.4,25
"225",8.27561299699841,1.19887149470857,3,-1.11015969912185,-1.1411195161963,2.8944,0,0.504,0,382,307,6.2,83,50
"227",6.30787776132606,3.89341028433974,3,-0.378893076350503,-0.432258485307837,3.2157,0,0.504,0,372.08,307,6.2,79.9,31.6
"228",7.87780858035329,0.568668019003171,6,-0.859595613072045,-1.52930681943429,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
"229",7.22040739218907,1.82771122552647,7,-0.945038812781404,-1.7628325164132,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"232",7.59930312582609,2.14142021179881,3,-0.401063507369338,-1.27423771819929,3.8384,0,0.507,0,385.91,307,6.2,73.3,41.7
"233",8.87454062467436,1.44616598738,9,-0.063627271546541,-0.636880476191438,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
"295",5.93470746504354,1.75658532239469,4,-0.791806214814074,0.432332145255146,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
"308",6.68426384257587,2.77484321846961,1,-0.932175054867734,0.194775608032663,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
"311",5.57525987175927,3.45039713212039,10,-0.332713474581345,-0.563527023743708,2.6403,0,0.544,0,396.9,304,9.9,52.8,22.1
"313",5.38831303892853,3.35856106020413,10,-0.713159829010876,1.23942799984104,3.2628,0,0.544,0,393.39,304,9.9,82.8,21.6
"315",5.75762443525411,3.71520730523501,1,-0.242880664502257,0.762449828832094,3.945,0,0.544,0,396.42,304,9.9,77.7,16.2
"318",6.02832826935717,2.96413710240571,9,0.554137285447657,0.829227632779757,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
"324",6.58153201449565,2.5525806166285,1,-1.08352666034547,-1.0295220682923,4.7211,0,0.493,0,396.9,287,7.38,40.1,25
"325",5.70743708651764,2.91787486788704,10,-0.652007199408183,0.152957816149836,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"333",6.02623800051564,2.90156843791783,1,-0.249110536691929,-0.353440703267863,6.4584,0,0.515,0,389.71,224,5.19,38.1,22.2
"339",5.62695887829708,3.3125587895836,7,-0.378444804329288,-0.202524649599723,4.8122,0,0.515,0,396.9,224,5.19,45.4,19
"368",8.03447233779386,2.74188195832983,21,0.860153110611607,-1.0555995420053,1.3325,0,0.631,0,375.52,666,18.1,100,50
"400",5.06717184335733,5.2329605382296,18,1.40632869267371,1.19493740031229,1.5888,0,0.693,0,396.9,666,18.1,100,5.6
"425",5.75246022653884,5.15231153519911,22,1.75465726418536,1.29259358668308,1.9096,0,0.679,0,7.68,666,18.1,95.4,8.3
"428",6.11225338916845,3.53672891225315,23,1.34831929074568,1.46607517556273,1.9356,0,0.679,0,96.73,666,18.1,78.1,11
"429",5.62775051981559,5.45036928834385,24,2.23776113727714,1.01674623930322,1.9682,0,0.679,0,60.72,666,18.1,95.6,9.5
"459",6.05637943537751,3.64507329303444,24,1.27411946441806,1.17573876000366,2.7175,0,0.713,0,396.9,666,18.1,84.4,20
"494",5.57741964804107,2.87087846141466,9,-0.217713540869877,0.147940868839238,2.3817,0,0.585,0,396.9,391,9.69,42.6,24.5
"501",5.46080034144985,3.66037340297825,1,-0.73368355547708,0.0688903062317002,2.4786,0,0.573,0,391.99,273,11.93,69.1,22.4
"257",7.8933056511432,1.41467568563861,6,0.414832577991305,-1.88714317572526,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"260",7.17220389705069,2.26154098880613,1,-0.480268662793663,-1.88714317572526,2.1121,20,0.647,0,392.8,264,3.97,81.8,33.8
"262",8.04451566710491,1.72194705937692,8,-0.58116933505824,-1.88714317572526,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8
"142",5.53796647394682,4.12310416657266,12,1.20482835250129,-1.54701457236491,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"152",5.33011981485256,4.52625452105384,12,0.381669303529615,-1.54701457236491,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"155",6.35837386451712,4.82235673219931,21,1.46392537869021,-1.54701457236491,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"162",7.64011605491307,2.44095999913853,22,0.668342793711567,-1.54701457236491,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"163",7.40967280101864,2.37329609495622,5,-0.338329199811696,-1.54701457236491,2.162,0,0.605,1,388.45,403,19.58,93.9,50
"282",7.75129050486536,2.22396113679705,3,-0.756852860788148,-1.4986288445605,5.2119,20,0.4429,1,377.07,216,3.33,49.7,46
"12",5.77653741099498,3.35442657054424,4,-0.756200839709924,-1.42225756521518,5.4509,12.5,0.524,0,390.5,311,7.87,39,21.7
"0",6.52279728681228,2.56958620513186,1,-1.01728903104408,-1.39574945375807,4.09,18,0.538,0,396.9,296,2.31,65.2,24
"220",6.7598060758343,3.04356360438895,8,0.00294415433090946,-0.695829524768667,2.8617,0,0.507,1,391.7,307,6.2,88.5,26.7
"231",7.1150717844314,2.84261870013126,10,-0.0029627216651229,-0.695829524768667,3.6715,0,0.504,0,376.14,307,6.2,76.9,31.7
"234",6.64157269310657,3.3631407264072,8,-0.709374779580372,-0.695829524768667,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"88",6.16202007191109,2.98885702511251,1,-0.111076300901576,-0.525818250464659,3.4217,0,0.489,0,396.9,270,3.41,86.3,23.6
"111",6.08420463735327,3.61724607885826,15,0.14884132343489,-0.525818250464659,2.6775,0,0.547,0,395.59,432,10.01,81.6,22.8
"117",5.90754676643482,3.84786435897135,5,-0.0255863688956815,-0.525818250464659,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"118",5.76747946347919,3.47987566471277,5,0.661357761582608,-0.525818250464659,2.4775,0,0.547,0,338.63,432,10.01,73.1,20.4
