"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"0",6.40912619445515,3.31343331086013,6,-0.686970607656141,0.295570824103482,4.09,18,0.538,0,396.9,296,2.31,65.2,24
"17",6.37240912731289,3.36881855041709,4,-0.319931773550535,1.09922507861156,4.2579,0,0.538,0,386.75,307,8.14,81.7,17.5
"19",5.59490512747289,3.62768852779473,1,-0.210320009012478,1.03204906880317,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"24",6.13726335278447,3.16653337457233,10,-0.300969768787919,0.982182533376781,4.3996,0,0.538,0,394.33,307,8.14,94.1,15.6
"27",5.95982458507915,4.35455207857054,2,-0.501859954250548,0.314722633531369,4.4534,0,0.538,0,306.38,307,8.14,88.8,14.8
"42",6.69769077101934,1.92885958261297,1,-1.79604014707103,-0.673392455149609,5.7209,0,0.448,0,383.37,233,6.91,6.6,25.3
"44",6.31784353867129,3.07116042138993,7,-0.226064226096906,0.0764752522403372,5.7209,0,0.448,0,389.39,233,6.91,40,21.2
"86",5.73074451699108,2.9876559155619,2,-0.565337636256537,-0.696844718253332,4.4272,0,0.449,0,395.99,247,4.49,45.1,22.5
"94",5.65978216082077,3.72381861392937,6,0.11828048678255,0.547900527724567,3.615,28,0.464,0,396.9,270,15.04,77.3,20.6
"96",6.70382796047164,2.13875204054747,1,-1.55389927852071,-0.0645506811376612,3.4952,0,0.445,0,391.83,276,2.89,69.6,21.4
"116",6.27381893202438,4.17515050983919,12,0.135599016803883,0.000290338501459653,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"117",6.52082468666689,3.69864209374004,7,-0.711268511586035,0.391620861703047,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"120",5.92309611414195,3.63209897888949,1,-0.171906859419001,-0.0938766499059965,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
"121",5.47090098643368,3.70856309959408,1,-0.624513822657008,1.46362325323319,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
"124",5.32641482561566,3.99558279259361,1,-1.10653521323807,-0.175666204708494,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"125",5.92558679748231,3.73389163274063,1,-0.803693185584203,-0.547964501927637,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"129",5.24803366620106,5.17754388256403,6,0.161463118669423,-0.780435030315347,1.9799,0,0.624,0,396.9,437,21.89,94.7,14.3
"133",5.43247293987118,3.98064886774649,13,0.427350002568606,1.38068182943113,2.4699,0,0.624,0,388.69,437,21.89,95.4,18.4
"142",5.13382273093125,5.64663361666355,13,1.2791099897148,-0.851975853473844,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"145",5.79402497492117,4.22011751864008,7,1.01964270924906,-0.537061541737584,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
"147",6.25166646428483,3.80478400689967,12,0.879905533822599,-0.0910033510661585,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"151",6.27682210372926,4.33001001375563,5,0.180927659458107,-2.44309881709922,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"152",5.35289707571964,4.16788883192724,13,1.01723740814376,0.424041071357776,1.6102,0,0.871,1,343.28,403,19.58,88,15.3
"157",7.37326805434101,2.02524922314975,10,0.21447366564164,-0.780134611979136,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"160",6.35632502212995,3.51914971115678,10,-0.617284791297243,-0.524379346643418,1.7984,0,0.605,1,338.92,403,19.58,92.6,27
"161",7.57942839733121,1.31986764183783,1,-1.25300690879424,-1.03303544092442,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"167",6.43301116049252,3.35884664683781,4,-0.466322672119994,-0.660503417885347,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
"173",6.75618504438831,3.74475509048721,5,0.190771545368963,-0.762853416405553,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
"176",5.78783210869773,2.78370798424642,17,0.367876686346525,0.689559546931142,3.5549,0,0.51,0,393.23,296,4.05,47.2,23.2
"179",7.86023764846875,1.11751842717025,1,-1.14951619236071,-0.00610024162462269,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2
"180",7.02403192268963,1.90133906679048,5,-0.149553899986977,-2.2710297788667,2.741,0,0.488,0,395.56,193,2.46,83.3,39.8
"182",7.34790904610686,2.24652217355276,1,-0.478789001122589,-0.194709861208371,2.7006,0,0.488,0,394.12,193,2.46,92.2,37.9
"183",7.30154852807472,3.27426718441796,2,-0.617200694723702,-1.19959881491032,2.847,0,0.488,0,396.9,193,2.46,95.6,32.5
"185",7.1520088010728,2.03286092326958,6,-0.92779689854676,-0.479905409005859,3.2797,0,0.488,0,387.11,193,2.46,68.8,29.6
"213",7.00132714101867,3.01800540900594,1,-0.566801819288562,-1.87669767502494,3.9454,0,0.489,0,385.81,277,10.59,32.3,28.1
"214",5.85898310161894,3.49665537242111,8,0.5171662065163,-1.12577574025675,3.5875,0,0.489,0,348.93,277,10.59,9.8,23.7
"216",5.8464879931971,3.0957839692616,3,-0.5852553641503,-0.427260497319644,3.1121,0,0.55,1,392.8,276,13.89,56,23.3
"217",6.29469745127148,3.95988477277409,1,-1.12030784564157,-1.8095681128655,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7
"219",6.12022785978988,3.28025907167488,9,0.0527214182239225,0.663037563108916,3.3633,0,0.55,1,393.74,276,13.89,92.4,23
"228",7.54689173022086,0.766184726409922,7,0.266968793053659,-0.860912039720455,3.3751,0,0.504,0,377.51,307,6.2,17,46.7
"234",6.2250321874697,2.69733767784522,17,0.000617294676725215,-0.832282048062268,3.6519,0,0.507,1,360.2,307,6.2,66.5,29
"235",6.24715842971288,2.8242294097888,11,0.056240239348895,-0.758973926803915,3.6519,0,0.507,0,376.75,307,6.2,61.5,24
"258",6.87863927106255,2.5109657220135,1,-0.34029766804426,-2.02743642579315,1.8946,20,0.647,0,383.29,264,3.97,100,36
"260",7.54390672520481,2.75017884557181,6,0.0168293739010849,-0.959556020245415,2.1121,20,0.647,0,392.8,264,3.97,81.8,33.8
"263",6.63924406523257,2.86170398953163,5,-0.645840689198413,-1.971694887199,2.0788,20,0.647,0,393.42,264,3.97,94.5,31
"267",8.26670414697332,1.08432122745569,14,0.345889260747179,-0.430092476968836,2.4216,20,0.575,0,384.54,264,3.97,67,50
"295",6.58871598774931,3.25852341234419,1,-0.553144471119728,-0.463341662943886,5.9604,0,0.437,0,396.9,289,13.92,31.1,28.6
"308",7.41611163139432,2.72212601336911,1,-0.188205870203509,-0.134464301445771,3.3175,0,0.544,0,396.9,304,9.9,82.5,22.8
"310",5.20641415195734,3.12858940049165,1,-0.806627449733324,0.563967428447728,2.5194,0,0.544,0,350.45,304,9.9,37.8,16.1
"316",5.77812446187171,3.31204508730689,3,-0.51270993820345,1.40530773897676,3.9986,0,0.544,0,390.7,304,9.9,83.2,17.8
"318",6.12121728243032,3.2611539703647,8,-0.223167144615332,0.669257883292989,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
"321",6.50299094134923,3.33261769973212,1,-0.924469220649511,-0.732523786222603,4.5404,0,0.493,0,396.9,287,7.38,54.3,23.1
