"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"2",7.05269357942055,2.14866474395016,1,-0.928775515416533,0.686109699779577,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
"18",5.99960953781547,3.27843850256136,2,-1.45772421257393,-0.57543100237618,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2
"21",6.37107124022925,2.73015024116606,2,-0.247239941731259,0.497308868392775,4.0123,0,0.538,0,392.53,307,8.14,89.2,19.6
"34",5.11846349667132,3.85074592692396,6,-0.271630173698933,1.28430325788997,3.7598,0,0.538,0,248.31,307,8.14,96.9,13.5
"35",6.59414140006608,3.70081513979863,4,-0.333511562475282,0.241836821307662,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9
"37",6.54376356486763,1.99084981536744,3,-0.410244857619364,0.157913432352405,3.9342,0,0.499,0,396.9,279,5.96,41.5,21
"46",6.0734198341323,2.44681507303114,1,-1.43629087760504,0.592886991428127,5.1004,0,0.448,0,396.9,233,6.91,33.3,20
"48",5.22929312824091,3.46180094771693,1,-1.09842918175234,0.86357894855352,5.87,0,0.448,0,396.9,233,6.91,95.3,14.4
"76",5.68546988074324,2.75058649936421,1,-0.230465772433871,1.36944443069794,4.0522,0,0.437,0,373.66,398,12.83,74.5,20
"79",5.61679728985385,3.14396485143771,3,-0.631757076106173,1.84860524451725,4.5026,0,0.437,0,396.06,398,12.83,36.6,20.3
"87",6.44902903000866,3.30145759853642,5,-1.39256127341178,0.723943530168537,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
"89",6.401206483749,2.29093169930305,2,-0.190550229998732,-0.0412981053051244,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"90",6.78026811181043,2.38410107197731,1,-1.50945972138195,0.54741234911598,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"92",6.65961127670269,2.69565701854699,1,-1.2388285084157,-0.350603222092338,3.6659,28,0.464,0,395.01,270,15.04,53.6,22.9
"99",6.71742963980236,1.84197109633485,8,-0.05945720755141,0.30802851607766,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2
"102",6.00941647950917,4.49139459182533,13,0.795961542041061,0.493170567866274,2.7147,0,0.52,0,70.8,384,8.56,85.4,18.6
"103",5.50608084163341,3.6357223172322,4,-0.299245670678451,-0.0839517259117228,2.7147,0,0.52,0,394.47,384,8.56,87.4,19.3
