"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"21",5.64320548182248,4.06065651754326,1,0.105630329559142,0.750354519261952,4.0123,0,0.538,0,392.53,307,8.14,89.2,19.6
"24",5.50992264537457,4.35657484327453,8,0.00284647801851617,-0.00912047801535697,4.3996,0,0.538,0,394.33,307,8.14,94.1,15.6
"36",6.31744979865617,3.09284791540155,9,-0.381312861987357,-0.173214789804557,3.3779,0,0.499,0,377.56,279,5.96,61.4,20
"37",6.07523034735011,2.73941833620602,1,-1.11520886269983,-0.132735989951487,3.9342,0,0.499,0,396.9,279,5.96,41.5,21
"49",6.16593123035673,3.51537851507114,4,-0.0531049175678607,0.189480130523646,6.0877,0,0.448,0,396.9,233,6.91,62,19.4
"73",5.949326449704,2.74715673920879,4,-1.31571900012012,-1.6133795914504,5.2873,0,0.413,0,377.17,305,10.81,6.2,23.4
"75",6.13172010102932,3.9388097733486,4,0.157679159365076,0.103364150566878,4.5026,0,0.437,0,383.23,398,12.83,45,21.4
"87",5.95615707694969,3.3178348548133,6,-0.656642878799939,0.350947095058048,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
"89",7.06977305398101,1.88604857180346,2,-0.532667204421012,-0.671960489648894,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"90",5.81755181971996,3.43956665817366,3,0.251500380700775,0.404558235417087,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"95",6.59741323842982,2.65583479572033,4,-0.037207753866688,0.347217565223815,3.4952,0,0.445,0,357.98,276,2.89,57.8,28.4
"98",7.85221053529823,1.0902665752814,11,-0.669142017100783,-1.74576248138355,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"99",6.48509737743254,1.8155575660087,14,0.157907192690383,-1.17894934928274,3.4952,0,0.445,0,396.9,276,2.89,62.5,33.2
"107",5.64432885626602,4.69582766417603,7,-0.530128562543677,0.00564804992458649,2.1224,0,0.52,0,387.69,384,8.56,85.2,20.4
"113",5.71255071337659,4.32049498228716,10,0.333158496633938,-0.43361921762065,2.548,0,0.547,0,396.9,432,10.01,95.4,18.7
"117",6.07893580061535,3.78798784479437,5,0.63232429443637,0.275232400638832,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"122",6.46142583514067,4.15890105043311,1,-0.382252479553096,-0.310735193336788,2.0869,0,0.581,0,378.09,188,25.65,92.9,20.5
"123",5.41613812675499,3.94001391997873,2,-0.389046760566499,0.125343216264137,1.9444,0,0.581,0,370.31,188,25.65,97,17.3
"127",5.95969862083126,4.07856625958675,9,0.164729731420879,0.736916263091953,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
"142",5.60371778022194,4.73526360725726,18,0.972744474836678,-1.49942254027637,1.3216,0,0.871,1,396.9,403,19.58,100,13.4
"144",5.95326514933056,4.01758189577264,9,1.57399846717045,-1.08826114136911,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"150",6.63046567792116,3.59755998305409,20,0.72377293856027,-1.945453353224,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"151",5.80239876631931,4.93067667191145,11,0.887831192028049,0.104942249862116,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"153",6.7399035562463,3.63855987819461,9,0.886177674455179,0.632803613233589,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"159",6.26792457579846,3.86753571562959,21,1.32906269478203,-0.613819560034714,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"162",6.8164000768559,2.97557691505916,18,0.711464193342034,-0.155602351165657,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"165",6.55197640236445,3.6577041736935,7,-0.0166427127651099,-0.0300391716343387,2.2834,0,0.605,0,240.16,403,19.58,93,25
"166",7.86380799621005,2.69917667046625,14,0.333368860278993,0.638221950481852,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"167",6.26189261720769,4.06584078181183,14,0.322399390402432,-0.230253040289969,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
"169",6.35569447975279,4.60571278223533,12,0.0449793709395394,-0.546912394438988,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"170",6.62224415229856,4.50022150281581,8,0.302551119905993,0.515083246409039,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"171",6.19487108718096,4.15219161355245,12,-0.274655560847218,0.0245232547512951,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1
"175",6.29478513087712,2.53102247057127,12,-0.29831709199041,-1.37544920852944,3.1323,0,0.51,0,390.96,296,4.05,33.1,29.4
"177",6.62887470557108,2.89382518184714,2,-0.856054177763545,0.301275821010773,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
