"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"0",6.3107083919646,3.13309878155358,1,-0.294271511683523,1.35379208344926,4.09,18,0.538,0,396.9,296,2.31,65.2,24
"1",6.33958276746379,3.2041835309878,1,-1.13639105593786,0.133348161353319,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"2",7.16664723949421,2.19727301225125,10,-0.0578238051319152,0.669510879490273,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
"15",5.83974725451978,3.86248013474178,6,-0.556561258753736,-0.883048380710235,4.4986,0,0.538,0,395.62,307,8.14,56.5,19.9
"17",5.52332252141594,3.87964658975059,10,0.230404997909507,-0.090700096736892,4.2579,0,0.538,0,386.75,307,8.14,81.7,17.5
"18",6.35056065742416,3.44425536136986,7,0.345463276357383,-0.909443989261869,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2
"23",5.81256978170011,4.65481920040698,3,0.0866033711830606,-0.649113818995426,4.0952,0,0.538,0,394.54,307,8.14,100,14.5
"30",5.76343200983148,4.19209840918341,7,0.220353965019901,0.521996138976351,4.233,0,0.538,0,360.17,307,8.14,94.1,12.7
"34",5.3267027136709,4.41537686363026,1,0.278472896244045,0.707261328868152,3.7598,0,0.538,0,248.31,307,8.14,96.9,13.5
"36",6.0621841133729,3.13294544737418,3,-0.266727759429481,-0.271883626983673,3.3779,0,0.499,0,377.56,279,5.96,61.4,20
"43",6.08312544655497,2.25548957643917,1,-1.36639806514286,0.197672761885858,5.7209,0,0.448,0,394.46,233,6.91,6.5,24.7
"73",6.07239428285489,2.31412182630737,1,-0.998042447402415,0.899267147250924,5.2873,0,0.413,0,377.17,305,10.81,6.2,23.4
"84",5.71440930416423,3.37885424221704,1,-1.22646792050001,0.487572329079139,4.7794,0,0.449,0,396.9,247,4.49,48,23.9
"91",6.41624393472412,2.6852746361578,1,-0.257217572896649,1.91685185076727,3.0921,0,0.489,0,393.55,270,3.41,73.9,22
"95",6.06503919623946,3.1804489033547,1,-1.01998183274796,0.646055990211789,3.4952,0,0.445,0,357.98,276,2.89,57.8,28.4
"108",5.70930251195385,3.99594927652315,5,0.430838764407601,-0.253167043067521,2.4329,0,0.52,0,395.24,384,8.56,97.1,19.8
"110",6.3617809821617,2.93522075079048,8,-0.48663656172109,-0.639781374700377,2.7778,0,0.52,0,393.49,384,8.56,54.4,21.7
"112",5.77567523800085,4.06734852259955,7,0.07082073121699,0.181025427271338,2.3534,0,0.547,0,394.95,432,10.01,92.9,18.8
"116",7.09862393953984,2.9100390232439,10,0.223538241983083,0.563139578456015,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"118",6.2404992117522,3.96346455553594,8,0.451946689521235,0.964951853079888,2.4775,0,0.547,0,338.63,432,10.01,73.1,20.4
"119",5.4168041710435,4.41035840935593,8,-0.225384612045546,-0.926461201918851,2.7592,0,0.547,0,391.5,432,10.01,65.2,19.3
"120",5.68894188086846,3.553501643214,1,-0.975828400888911,-0.827832149048791,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
"125",6.0541605435157,3.47780704762577,1,-0.500336714445691,-0.318049716680773,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"126",5.27349604557799,4.23575858725435,1,-0.177043223610534,-0.474071179553836,1.7572,0,0.581,0,359.29,188,25.65,95.6,15.7
"128",5.78956888327906,4.59218279687993,5,0.715386283110564,0.179319271518965,1.8125,0,0.624,0,396.9,437,21.89,98.8,18
"138",6.04237108932843,4.58957167154048,11,0.969683794686048,-0.294284902131475,1.6686,0,0.624,0,392.04,437,21.89,98.2,13.3
"145",5.77879168558943,4.7720411441236,20,1.17729830041582,0.0571581220489343,1.4191,0,0.871,0,172.91,403,19.58,100,13.8
"150",6.42256339103338,3.86668073576926,16,0.390277560427579,0.224727858574347,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"151",5.99107781143647,4.46842142532584,16,1.02581440819179,-1.26823757714864,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
