"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"0",6.2037767053423,3.05247971085339,5,0.0456387196226257,-1.3144131061209,4.09,18,0.538,0,396.9,296,2.31,65.2,24
"1",6.13649045199317,3.32153680823933,3,0.346975364097102,-0.165771331203319,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"3",7.00379698098967,2.91107325777754,5,-0.58955127192024,-0.786750687275308,6.0622,0,0.458,0,394.63,222,2.18,45.8,33.4
"5",6.95749122621032,3.03684544422207,7,-1.06916046950663,-0.663316638212456,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"13",6.29649538510167,3.18140902178762,3,-0.547608995659812,-0.116573772284588,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"28",5.76502558417259,3.28582833068798,5,0.720083143203069,0.477135569014448,4.4547,0,0.538,0,387.94,307,8.14,94.4,18.4
"33",5.54899065876532,3.91924617633311,1,-0.405559817119929,0.19181719199059,3.7872,0,0.538,0,358.77,307,8.14,95,13.1
"34",5.79005875731496,3.86799842605064,1,-0.153344719367149,0.042820430840368,3.7598,0,0.538,0,248.31,307,8.14,96.9,13.5
"35",5.5875201637441,3.14491937667962,11,-0.465303311384381,-0.130994802860771,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9
"38",6.53895189183628,2.79590830608632,12,-0.707598991647601,-0.104767016369644,3.8473,0,0.499,0,393.43,279,5.96,30.2,24.7
"73",6.32117039140403,2.4105413568327,5,-0.129215096352322,0.126647680998861,5.2873,0,0.413,0,377.17,305,10.81,6.2,23.4
"77",5.79848609200726,3.26059470728765,4,-0.446801259332419,1.19356189003974,4.0905,0,0.437,0,386.96,398,12.83,45.8,20.8
"90",6.36711421450201,3.28856825512639,8,-0.613914472319094,-1.00646868618161,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"117",5.6707252327734,3.91556840367748,12,0.777418208871038,2.02583239955881,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"121",5.87741448154308,3.86584941275981,1,-1.29375799023164,-0.425648167704951,2.1974,0,0.581,0,377.67,188,25.65,84.1,20.3
"124",5.71980884355988,4.47675997713223,1,-0.0497191284222634,1.07022427941405,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"135",6.12807021619305,4.260925942938,1,0.410059023503849,1.26382812490034,2.1107,0,0.624,0,394.67,437,21.89,98.2,18.1
"140",5.2102937734351,4.02052369315417,7,-0.0462266138082791,1.04424454860813,1.6119,0,0.624,0,388.08,437,21.89,93.6,14
"143",5.94873464998923,3.6188679075278,11,0.852243933676044,-0.136798025759221,1.4118,0,0.871,0,396.9,403,19.58,100,15.6
"144",5.66100990160925,4.58012672963117,9,1.57667148557856,2.1514349560112,1.3459,0,0.871,0,396.9,403,19.58,97.8,11.8
"146",6.13223150282737,4.48176714502156,17,1.18250769305287,0.404670711751932,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"147",5.13731461321943,4.84535594384324,12,1.27509890416244,0.0214700783294253,1.4608,0,0.871,0,391.71,403,19.58,95.7,14.6
"148",6.29461407549824,4.23317836248031,6,0.709726743764859,-1.16785872815386,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"149",5.92585505965736,4.93556280940173,14,0.876376476198201,1.43555408283774,1.5257,0,0.871,0,351.85,403,19.58,94.9,15.4
"151",6.26824695016071,4.97293444160778,12,0.658773472155506,0.663264464156155,1.5916,0,0.871,0,341.6,403,19.58,100,19.6
"156",5.39936686557622,5.07809316994615,14,1.78775248323343,1.24877363114613,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"157",7.77907181601628,2.89163005679914,13,-0.262942019504951,-0.609234737233608,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"159",6.72015620372366,4.70004997647775,14,1.73320438019862,1.31985371831218,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"166",8.80475122483947,2.35008379723776,16,-0.254591809208358,-0.170973666581427,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"167",6.65511233438691,3.37876557690035,7,0.251063217963643,-0.0392562430065772,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
"168",6.55843232546284,3.34781158545491,10,0.309724619144507,1.19750580413499,2.1,0,0.605,0,297.09,403,19.58,96.1,23.8
"170",5.58342558884268,4.27199088350894,6,0.0246953350253581,0.589311832982934,2.4259,0,0.605,0,292.29,403,19.58,94.6,17.4
"177",6.34496286002942,3.63931260153721,1,-0.155566470286318,-0.487462159875145,3.3175,0,0.51,0,395.6,296,4.05,73.4,24.6
"178",6.67172569058819,2.38548828899676,11,-0.515127438124896,-0.533477614156282,2.9153,0,0.51,0,391.27,296,4.05,74.4,29.9
"179",7.15163433405941,2.3306819896203,2,-0.532012951834852,-0.709009096200423,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2
"186",8.66466747530147,1.34076850682984,1,-0.944715770827948,-0.703468932391354,3.1992,0,0.488,0,392.63,193,2.46,53.6,50
"215",6.20567663466839,3.03857361820216,4,-0.244315266669618,-0.917716733018022,3.9454,0,0.489,0,393.63,277,10.59,42.4,25
"217",7.20475426864903,2.57014680942525,1,-0.499840733412584,-0.443263954981953,3.4211,0,0.55,0,392.78,276,13.89,85.1,28.7
"224",8.22034319172869,1.62494449220937,5,-0.672549675823417,-1.25659763226895,2.8944,0,0.504,0,385.05,307,6.2,78.3,44.8
"226",7.61956201819684,2.48492416191423,4,-0.772086375130155,0.509608717883932,3.2157,0,0.504,0,387.38,307,6.2,86.5,37.6
"229",6.8122162238032,1.17207298368318,1,-0.790953683169702,0.0150048278550951,3.3751,0,0.504,0,380.34,307,6.2,21.4,31.5
"233",8.36437256827558,1.09252594885038,11,-0.424044169909686,-0.417460919416058,3.6519,0,0.507,0,378.95,307,6.2,70.4,48.3
"237",6.91259617296001,2.25767531991987,2,-0.455371903912608,-0.08731213515844,4.148,0,0.507,0,390.07,307,6.2,71.6,31.5
"257",9.32134070527544,0.625468183029743,7,-0.0292099423214063,-1.02787039416138,1.801,20,0.647,0,389.7,264,3.97,86.9,50
"261",8.00542474060341,2.05607633051181,7,0.475599030143008,-1.19258236667685,2.1398,20,0.647,0,388.37,264,3.97,89.4,43.1
"262",8.58077915067491,1.00625934154491,2,-0.323499875257916,-0.825942758067481,2.2885,20,0.647,0,386.86,264,3.97,91.5,48.8
"279",7.23182381180437,1.54731388046293,1,-0.495546984613643,-1.11056223263476,4.1007,20,0.4429,0,396.9,216,3.33,32.2,35.1
"296",6.12221216721058,2.81569834207536,5,0.268035522063598,-0.302765065045132,5.9604,0,0.437,0,392.85,289,13.92,51,27.1
"311",5.68999350446017,3.82628232365521,1,-0.118317005014953,-1.0624551332146,2.6403,0,0.544,0,396.9,304,9.9,52.8,22.1
"312",5.78510974218235,3.39965633911431,6,-0.294701846991764,0.329211162297808,2.834,0,0.544,0,396.3,304,9.9,90.4,19.4
"318",6.45957383555573,3.30235594826183,4,-0.59480429748395,-0.0796389489565935,3.5325,0,0.544,0,395.21,304,9.9,67.2,23.1
"321",5.96184490739635,3.28700792140119,4,-0.864948657911314,0.0763672716296014,4.5404,0,0.493,0,396.9,287,7.38,54.3,23.1
"324",6.28795510031818,3.32343653573826,12,-0.586776917902529,-1.65510739133624,4.7211,0,0.493,0,396.9,287,7.38,40.1,25
"325",5.98977153919355,2.94925572742003,9,0.102596343871122,0.0100167710218865,5.4159,0,0.493,0,393.68,287,7.38,14.7,24.6
"329",5.74641326590033,3.45661327803113,5,-0.374822301811549,0.771109836886717,5.2146,0,0.46,0,375.21,430,3.24,17.2,22.6
"337",5.53646953140592,4.26417775218741,3,-0.153916682261196,1.66827316326513,5.615,0,0.515,0,394.81,224,5.19,59.6,18.5
