"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"0",6.56399171840079,2.97373656433973,6,-0.311251203134868,-1.38926800490085,4.09,18,0.538,0,396.9,296,2.31,65.2,24
"1",6.4063399679317,3.27238881993631,3,-0.511281281257427,-0.745350581612352,4.9671,0,0.469,0,396.9,242,7.07,78.9,21.6
"3",7.13554260533108,1.43229912372445,1,-1.22291602161306,-1.63035101063189,6.0622,0,0.458,0,394.63,222,2.18,45.8,33.4
"6",6.9425081392294,2.55002141975401,3,-0.566081832962417,0.0967277355529765,5.5605,12.5,0.524,0,395.6,311,7.87,66.6,22.9
"14",6.56697667405772,3.50902044215089,6,0.114994596166682,0.366134101962508,4.4619,0,0.538,0,380.02,307,8.14,84.5,18.2
"18",5.87272429954645,3.69862053779994,6,-0.229102440436484,-0.675601941759495,3.7965,0,0.538,0,288.99,307,8.14,36.6,20.2
"35",6.01443480503831,2.44192456047094,1,-0.488988236755274,-0.285070786937744,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9
"37",6.66889672376966,2.48763851277426,2,-1.05742205279808,0.720827198822562,3.9342,0,0.499,0,396.9,279,5.96,41.5,21
"42",6.27131980686077,2.78379957799762,9,-0.634501168285794,-0.767767005935454,5.7209,0,0.448,0,383.37,233,6.91,6.6,25.3
"46",6.06067082386238,3.03183400488133,1,-1.09809792821794,-0.952538982665639,5.1004,0,0.448,0,396.9,233,6.91,33.3,20
"72",5.91993357980301,2.98275981569789,1,-1.76538790527537,-2.0934035687063,5.2873,0,0.413,0,390.91,305,10.81,7.8,22.8
"74",6.11996872949223,2.03675136021605,12,-0.513344319766559,-0.297259197413335,4.2515,0,0.437,0,394.92,398,12.83,6,24.1
"85",7.03293867276483,2.09516431762858,1,-0.558617157783232,0.385364052371961,4.4377,0,0.449,0,392.3,247,4.49,56.1,26.6
"90",5.91609722732665,4.44554988693432,1,-0.591769180706416,-0.91916292362352,3.0923,0,0.489,0,392.18,270,3.41,66.1,22.6
"97",7.97577093016301,1.88924694616423,9,0.0636103295554581,-0.571433740925917,3.4952,0,0.445,0,396.9,276,2.89,76,38.7
"98",7.4715972382789,1.55331943113335,9,-0.354787819429249,-1.65793206186709,3.4952,0,0.445,0,393.53,276,2.89,36.9,43.8
"101",6.33180566903478,2.80539178507915,8,-0.131041504912012,-0.513583821525537,2.8561,0,0.52,0,395.58,384,8.56,71.3,26.5
"103",6.28741014949644,3.95851143155645,7,-0.0833884872304131,-0.377581099085748,2.7147,0,0.52,0,394.47,384,8.56,87.4,19.3
"109",6.28964826632787,3.21218781968701,13,0.53979066633019,0.514756782784759,2.5451,0,0.52,0,391.23,384,8.56,91.2,19.4
"112",6.29757206435018,3.68587355016388,16,0.717233541315835,1.43629503861963,2.3534,0,0.547,0,394.95,432,10.01,92.9,18.8
"117",6.68166132716723,3.72210300338273,15,0.0531117783655451,1.11068771632448,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"118",6.45237394242637,4.01072144660175,13,0.852688599973973,0.487906199877462,2.4775,0,0.547,0,338.63,432,10.01,73.1,20.4
"119",5.97519209740327,3.42888680103327,6,-0.0833473618440397,-0.157417352590907,2.7592,0,0.547,0,391.5,432,10.01,65.2,19.3
"120",5.74496560836767,4.17826607989931,1,-0.0843050397630253,-0.194500818063665,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
