"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"3",7.36022884749456,1.99424570631211,2,-0.924580548130655,-0.483274123773322,6.0622,0,0.458,0,394.63,222,2.18,45.8,33.4
"4",7.19902428855897,2.0036910315137,1,-1.51186200044721,-1.63576393289887,6.0622,0,0.458,0,396.9,222,2.18,54.2,36.2
"12",5.57589040203746,3.93255535749932,4,-0.512292454073452,-0.592954101735796,5.4509,12.5,0.524,0,390.5,311,7.87,39,21.7
"19",6.03892633826038,3.7493727709372,10,0.380532734294081,-0.494868531654374,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"31",6.10581974909124,3.70979826368701,2,-0.633493599492028,-0.479534006883977,4.175,0,0.538,0,376.73,307,8.14,100,14.5
"32",5.49875414022297,4.23869387644955,6,-0.355366324201364,0.370823961017527,3.99,0,0.538,0,232.6,307,8.14,82,13.2
"36",5.86863597402807,3.62929920070807,2,-0.205705498084785,-0.12010079804625,3.3779,0,0.499,0,377.56,279,5.96,61.4,20
"42",6.16768405024354,2.86758895013102,1,-1.17065813813372,-0.957836988246554,5.7209,0,0.448,0,383.37,233,6.91,6.6,25.3
"47",6.04832323055269,3.4361109619803,1,-0.735316176983513,1.06622216391523,5.6894,0,0.448,0,392.74,233,6.91,85.5,16.6
"75",5.71588290398,3.84998074874091,12,0.237345337746615,-0.147471996818822,4.5026,0,0.437,0,383.23,398,12.83,45,21.4
"78",5.9332897777924,2.72585878808046,10,-0.5133834498831,0.757188955924895,5.0141,0,0.437,0,386.4,398,12.83,53.7,21.2
"87",6.17948087015603,2.19131882251729,7,-0.518743647916557,0.326701119690678,3.7476,0,0.449,0,395.15,247,4.49,56.8,22.2
"89",7.16224562496649,2.31124355179447,4,-0.778155637843883,-0.811198965192043,3.4145,0,0.489,0,396.06,270,3.41,63.1,28.7
"97",7.74714131001989,2.40305312721684,9,-0.228158377622712,0.291455378771009,3.4952,0,0.445,0,396.9,276,2.89,76,38.7
"112",6.20104897773902,3.17480837031106,17,0.13295073009652,0.798858803813597,2.3534,0,0.547,0,394.95,432,10.01,92.9,18.8
"115",6.39039991593471,3.12105046386396,6,-0.218641852654873,0.777716800855091,2.4631,0,0.547,0,344.91,432,10.01,88.2,18.3
"116",6.0217678599453,3.74292010577826,14,0.0629312558904705,-0.545172965929454,2.7301,0,0.547,0,393.3,432,10.01,72.5,21.2
"117",5.3585445556528,4.13813077775277,8,0.685704925318823,0.397563025565297,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"118",6.51374879258262,3.34370941075271,15,0.381466605152181,-0.119724852701094,2.4775,0,0.547,0,338.63,432,10.01,73.1,20.4
"124",6.06912858715001,4.02257784125219,1,-0.60340705791154,0.160139747067574,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"125",5.21543819680493,4.31642297153478,2,-0.246619115873621,-0.835303302976107,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"127",5.21647346210222,4.48980602140344,7,-0.122150837416034,-1.0713474569845,1.7883,0,0.624,0,392.11,437,21.89,96,16.2
"129",5.90488461361644,4.24987154355049,11,0.741407759673056,-0.100658487365744,1.9799,0,0.624,0,396.9,437,21.89,94.7,14.3
"148",5.395855281419,4.20897633857373,13,0.979360813698042,-0.96457054213743,1.5296,0,0.871,0,356.99,403,19.58,93.8,17.8
"153",5.98658446693667,4.50965952068206,19,0.700045844551315,-0.0836096443634549,1.6232,0,0.871,0,261.95,403,19.58,98.5,19.4
"155",5.9025742101059,5.65165999357409,10,0.842091135404748,-0.905480183293823,1.7455,0,0.871,1,88.01,403,19.58,82.6,15.6
"157",7.90943293529533,2.7866978894495,12,0.0444813382628175,0.655914860707272,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"158",6.15283296634143,3.92124783946981,13,0.754279700025317,-0.775048675417645,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"159",6.11703398874358,5.2082959195469,16,1.21195153987958,-0.352201711380902,1.7659,0,0.871,0,364.31,403,19.58,100,23.3
"161",8.25077038510924,2.80378767026558,7,-0.376570129177788,-0.609331927153855,1.9709,0,0.605,0,374.43,403,19.58,90.8,50
"162",7.69800181506385,2.32232685369869,13,0.326483929846806,-0.801451243898473,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"164",5.84872259962809,4.34148364631607,12,0.742735729676986,1.15418853281829,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"165",6.72434739887606,3.36502163138774,9,-0.0511994935308775,-0.772881976212437,2.2834,0,0.605,0,240.16,403,19.58,93,25
"166",8.59543575849786,2.65587815962088,16,-0.483705618513298,-1.05952140837161,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"169",6.29776540779409,3.84642438097347,11,0.0707077525407868,-0.461195991792039,2.2625,0,0.605,0,330.04,403,19.58,95.2,22.3
"171",5.43777163046185,3.90336226218136,10,-0.268917500216747,1.38870318210968,2.3887,0,0.605,0,348.13,403,19.58,97.3,19.1
"172",5.88420681696605,3.76709386910342,6,-0.788596579533037,0.531042271167867,2.5961,0,0.51,0,396.9,296,4.05,88.5,23.1
"173",6.34678513725146,2.91456970290995,2,-0.209572273968641,-0.522750882861106,2.6463,0,0.51,0,395.5,296,4.05,84.1,23.6
"174",6.42734670087019,2.66174242321068,4,-0.278961474683275,-0.599575429874104,2.7019,0,0.51,0,393.23,296,4.05,68.7,22.6
"176",6.66796732572362,2.8186786684775,4,-0.727850375911715,-1.04511240264025,3.5549,0,0.51,0,393.23,296,4.05,47.2,23.2
"179",7.08499943222332,2.00820447813197,2,-0.597303814331492,0.163677901657338,2.829,0,0.488,0,396.9,193,2.46,58.4,37.2
