"","RM","LSTAT","RAD","CRIM","PTRATIO","DIS","ZN","NOX","CHAS","B","TAX","INDUS","AGE","MEDV"
"2",6.7437683547237,3.25981780037962,3,-0.840449280521585,-0.597105607012667,4.9671,0,0.469,0,392.83,242,7.07,61.1,34.7
"3",6.99490520950487,2.02420552209425,1,-0.919893757521957,-0.935435668269972,6.0622,0,0.458,0,394.63,222,2.18,45.8,33.4
"5",6.5111445226017,3.02005242331824,3,-0.507314080306897,-0.989851694722735,6.0622,0,0.458,0,394.12,222,2.18,58.7,28.7
"13",6.41517161488089,2.81412486023591,5,-0.634646240314973,-0.684819608155565,4.7075,0,0.538,0,396.9,307,8.14,61.8,20.4
"16",6.6025699832477,2.4325232913396,1,-0.707440652348631,-0.686410548900936,4.4986,0,0.538,0,386.85,307,8.14,29.3,23.1
"19",7.1317411962992,3.08251409370304,1,-0.609499862371088,-0.220529556116165,3.7965,0,0.538,0,390.95,307,8.14,69.5,18.2
"26",5.86014393480346,3.58408878152608,2,-0.163729113718559,-0.52167950093699,4.682,0,0.538,0,376.88,307,8.14,90.3,16.6
"35",5.93559622152281,3.25556472754655,6,-0.431277570103597,-1.39499998963055,3.3603,0,0.499,0,396.9,279,5.96,68.2,18.9
"43",5.55402051009115,2.56765976391692,1,-0.537417362232571,-0.397151919258582,5.7209,0,0.448,0,394.46,233,6.91,6.5,24.7
"45",5.51217238462547,2.46412480942942,8,-0.580170618524921,-0.161195211443076,5.1004,0,0.448,0,396.9,233,6.91,33.8,19.3
"79",5.57603613431876,3.25539114414076,4,-1.50356654432675,0.380796101312606,4.5026,0,0.437,0,396.06,398,12.83,36.6,20.3
"95",6.58200925636658,3.44346563425277,4,-0.733811477182055,-0.229951891738587,3.4952,0,0.445,0,357.98,276,2.89,57.8,28.4
"97",7.28966481551169,1.80404265731014,4,-0.801412555281379,-2.2123134370659,3.4952,0,0.445,0,396.9,276,2.89,76,38.7
"117",5.84296766491649,4.50160729700596,15,0.713366889440504,0.962832011685063,2.7474,0,0.547,0,394.51,432,10.01,82.6,19.2
"119",6.05917259456734,2.8811724011009,11,-0.199770167657766,0.166958471577498,2.7592,0,0.547,0,391.5,432,10.01,65.2,19.3
"120",5.8595905291484,3.42809953848174,2,0.389547640228103,1.13089573157795,2.2577,0,0.581,0,389.15,188,25.65,69.7,22
"124",6.50631476932345,3.0243189557529,1,-0.294553360113133,0.780233948694077,2.0063,0,0.581,0,379.38,188,25.65,95.8,18.8
"125",5.60338165910771,3.75231242109663,1,0.476757640984268,-0.0557923202747713,1.9929,0,0.581,0,385.02,188,25.65,88.4,21.4
"146",6.26216175530916,4.35369559247691,17,0.874808224175714,-0.385447582155933,1.5166,0,0.871,0,169.27,403,19.58,100,15.6
"150",6.178504175899,4.61152093267477,12,0.510796939897984,0.553441159037593,1.618,0,0.871,0,372.8,403,19.58,97.3,21.5
"156",6.87993652897548,3.80962550448731,12,0.775869704136692,0.526747021185385,1.7364,0,0.871,0,88.63,403,19.58,94,13.1
"157",7.14030140837707,3.34653849873935,8,0.162777485034609,-0.0332847300007993,1.8773,0,0.605,0,363.43,403,19.58,97.4,41.3
"158",6.21155180974679,3.88692770184562,8,-0.853608914369592,0.662707870202007,1.7573,0,0.605,0,353.89,403,19.58,100,24.3
"162",8.64167564605496,1.86152465031518,10,0.471015136222722,-1.68232010423718,2.0407,0,0.605,1,389.61,403,19.58,98.2,50
"164",6.12649664668937,3.70934836021212,5,-0.257484080120722,0.969095789676195,2.422,0,0.605,0,395.11,403,19.58,91.8,22.7
"166",8.00278334301824,2.99517012495718,7,0.241039751907027,-0.36730762201996,2.0459,0,0.605,0,369.3,403,19.58,96.2,50
"167",6.75734472903982,3.59285841584374,22,1.09542500219143,-1.20636552017042,2.4259,0,0.605,0,227.61,403,19.58,79.2,23.8
